SECONDS,prefix_cache_block_misses
1746756087.940694,156256.0
1746756087.9568365,156800.0
1746756087.9730012,157344.0
1746756087.9892738,157888.0
1746756088.0056732,158432.0
1746756088.021722,158976.0
1746756088.0375307,159520.0
1746756088.053377,160064.0
1746756088.0692878,160608.0
1746756088.0851288,161152.0
1746756088.1012056,161696.0
1746756088.1175795,162240.0
1746756088.1340027,162784.0
1746756088.1501179,163328.0
1746756088.1663182,163872.0
1746756088.2124867,164480.0
1746756088.2529902,165088.0
1746756088.3058531,166080.0
1746756088.346479,167072.0
1746756088.3873265,168064.0
1746756088.4288428,169056.0
1746756088.470453,170048.0
1746756088.5124793,171040.0
1746756088.5547976,172032.0
1746756088.5972977,173024.0
1746756088.6400077,174016.0
1746756088.683088,175008.0
1746756088.7265651,176000.0
1746756088.7704499,176992.0
1746756088.821224,177984.0
1746756088.8389604,178976.0
1746756088.8564367,179968.0
1746756088.8740718,180960.0
1746756088.891438,181952.0
1746756088.9092476,182944.0
1746756088.9266982,183936.0
1746756088.944265,184928.0
1746756088.9616892,185920.0
1746756088.9792736,186912.0
1746756088.9967115,187904.0
1746756089.01416,188896.0
1746756089.0314648,189888.0
1746756089.0486548,190880.0
1746756089.0658145,191872.0
1746756089.083164,192864.0
1746756089.1005557,193856.0
1746756089.1179981,194848.0
1746756089.1353672,195840.0
1746756089.1540668,196832.0
1746756089.17068,197824.0
1746756089.1874921,198816.0
1746756089.2040498,199808.0
1746756089.220808,200800.0
1746756089.2373667,201792.0
1746756089.2540684,202784.0
1746756089.2707167,203776.0
1746756089.2873082,204768.0
1746756089.3037915,205760.0
1746756089.320459,206752.0
1746756089.3371007,207744.0
1746756089.3537552,208736.0
1746756089.3703718,209728.0
1746756089.3870115,210720.0
1746756089.40363,211712.0
1746756089.4206066,212704.0
1746756089.4371839,213696.0
1746756089.4539883,214688.0
1746756089.470622,215680.0
1746756089.4873815,216672.0
1746756089.5039434,217664.0
1746756089.520753,218656.0
1746756089.5373747,219648.0
1746756089.553898,220640.0
1746756089.5704753,221632.0
1746756089.587083,222624.0
1746756089.6036334,223616.0
1746756089.6200926,224608.0
1746756089.6364012,225600.0
1746756089.6528406,226592.0
1746756089.6692505,227584.0
1746756089.6859343,228576.0
1746756089.702459,229568.0
1746756089.719259,230560.0
1746756089.7358146,231552.0
1746756089.75249,232544.0
1746756089.769137,233536.0
1746756089.7860215,234528.0
1746756089.8026202,235520.0
1746756089.819323,236512.0
1746756089.835839,237504.0
1746756089.8523898,238496.0
1746756089.8691218,239488.0
1746756089.8858552,240480.0
1746756089.9024913,241472.0
1746756089.9193008,242464.0
1746756089.9359381,243456.0
1746756089.9528794,244448.0
1746756089.9695337,245440.0
1746756089.986279,246432.0
1746756090.0028515,247424.0
1746756090.019573,248416.0
1746756090.0360916,249408.0
1746756090.0525444,250400.0
1746756090.0689785,251392.0
1746756090.0857143,252384.0
1746756090.1022494,253376.0
1746756090.118824,254368.0
1746756090.1354291,255360.0
1746756090.1519966,256352.0
1746756090.1686323,257344.0
1746756090.1853113,258336.0
1746756090.2020352,259328.0
1746756090.2191098,260320.0
1746756090.2357588,261312.0
1746756090.2526162,262304.0
1746756090.2692091,263296.0
1746756090.2860122,264288.0
1746756090.3026755,265280.0
1746756090.3194234,266272.0
1746756090.3361597,267264.0
1746756090.3526974,268256.0
1746756090.369324,269248.0
1746756090.3861496,270240.0
1746756090.4028783,271232.0
1746756090.419403,272224.0
1746756090.4362583,273216.0
1746756090.4527233,274208.0
1746756090.4691906,275200.0
1746756090.4862235,276192.0
1746756090.5029628,277184.0
1746756090.5191793,278176.0
1746756090.535347,279168.0
1746756090.551607,280160.0
1746756090.568186,281152.0
1746756090.5846777,282144.0
1746756090.60095,283136.0
1746756090.6171227,284128.0
1746756090.6333973,285120.0
1746756090.6496687,286112.0
1746756090.6659713,287104.0
1746756090.682218,288096.0
1746756090.6985533,289088.0
1746756090.714842,290080.0
1746756090.731038,291072.0
1746756090.747429,292064.0
1746756090.7636309,293056.0
1746756090.7800136,294048.0
1746756090.7961347,295040.0
1746756090.8124187,296032.0
1746756090.8286905,297024.0
1746756090.8449955,298016.0
1746756090.861269,299008.0
1746756090.8775253,300000.0
1746756090.8938177,300992.0
1746756090.9100146,301984.0
1746756090.9262319,302976.0
1746756090.9423823,303968.0
1746756090.9586673,304960.0
1746756090.974911,305952.0
1746756090.99118,306944.0
1746756091.0076547,307936.0
1746756091.0239377,308928.0
1746756091.0401492,309920.0
1746756091.0561173,310912.0
1746756091.0721622,311904.0
1746756091.0882404,312896.0
1746756091.104704,313888.0
1746756091.1209626,314880.0
1746756091.1372519,315872.0
1746756091.1535218,316864.0
1746756091.1998658,317920.0
1746756091.2403452,318976.0
1746756091.258947,320032.0
1746756091.275527,321088.0
1746756091.296192,322144.0
1746756091.3128774,323200.0
1746756091.3297555,324256.0
1746756091.3465846,325312.0
1746756091.3634439,326368.0
1746756091.3802505,327424.0
1746756091.3969243,328480.0
1746756091.4135358,329536.0
1746756091.4303734,330592.0
1746756091.4471245,331648.0
1746756091.4639378,332704.0
1746756091.480614,333760.0
1746756091.497213,334816.0
1746756091.513925,335872.0
1746756091.5305908,336928.0
1746756091.547246,337984.0
1746756091.5638895,339040.0
1746756091.5805914,340096.0
1746756091.5976152,341152.0
1746756091.614359,342208.0
1746756091.63121,343264.0
1746756091.6481001,344320.0
1746756091.664799,345376.0
1746756091.6814828,346432.0
1746756091.6983337,347488.0
1746756091.7150085,348544.0
1746756091.7316554,349600.0
1746756091.7483501,350656.0
1746756091.765036,351712.0
1746756091.7817452,352768.0
1746756091.798413,353824.0
1746756091.8150811,354880.0
1746756091.832873,355936.0
1746756091.8487382,356992.0
1746756091.8644285,358048.0
1746756091.880195,359104.0
1746756091.896007,360160.0
1746756091.9117591,361216.0
1746756091.9275663,362272.0
1746756091.9432857,363328.0
1746756091.9593089,364384.0
1746756091.975277,365440.0
1746756091.9909213,366496.0
1746756092.0065877,367552.0
1746756092.0223362,368608.0
1746756092.0376234,369664.0
1746756092.052671,370720.0
1746756092.0677595,371776.0
1746756092.0828292,372832.0
1746756092.0977829,373888.0
1746756092.1130085,374944.0
1746756092.128941,376000.0
1746756092.1453145,377056.0
1746756092.1613145,378112.0
1746756092.17714,379168.0
1746756092.1927838,380224.0
1746756092.2086976,381280.0
1746756092.2244282,382336.0
1746756092.240274,383392.0
1746756092.256016,384448.0
1746756092.2717438,385504.0
1746756092.2873034,386560.0
1746756092.302923,387616.0
1746756092.318545,388672.0
1746756092.3343668,389728.0
1746756092.3501215,390784.0
1746756092.3658593,391840.0
1746756092.3817964,392896.0
1746756092.3976378,393952.0
1746756092.4134057,395008.0
1746756092.429211,396064.0
1746756092.4449334,397120.0
1746756092.4608057,398176.0
1746756092.4765732,399232.0
1746756092.492395,400288.0
1746756092.5082662,401344.0
1746756092.523987,402400.0
1746756092.5396066,403456.0
1746756092.5551329,404512.0
1746756092.570693,405568.0
1746756092.5863936,406624.0
1746756092.6020796,407680.0
1746756092.6178417,408736.0
1746756092.6337662,409792.0
1746756092.6496642,410848.0
1746756092.6654913,411904.0
1746756092.6812668,412960.0
1746756092.697026,414016.0
1746756092.7128143,415072.0
1746756092.728523,416128.0
1746756092.7443035,417184.0
1746756092.7601106,418240.0
1746756092.7757835,419296.0
1746756092.7913654,420352.0
1746756092.8069818,421408.0
1746756092.822699,422464.0
1746756092.8385348,423520.0
1746756092.8542957,424576.0
1746756092.870045,425632.0
1746756092.8860085,426688.0
1746756092.9019058,427744.0
1746756092.9177473,428800.0
1746756092.9334373,429856.0
1746756092.9492698,430912.0
1746756092.9652095,431968.0
1746756092.9810367,433024.0
1746756092.9967375,434080.0
1746756093.0124657,435136.0
1746756093.028149,436192.0
1746756093.0436578,437248.0
1746756093.0591125,438304.0
1746756093.0745788,439360.0
1746756093.0900536,440416.0
1746756093.1055675,441472.0
1746756093.1212268,442528.0
1746756093.1371608,443584.0
1746756093.1528988,444640.0
1746756093.1687264,445696.0
1746756093.1845837,446752.0
1746756093.20043,447808.0
1746756093.2164028,448864.0
1746756093.2321963,449920.0
1746756093.2480633,450976.0
1746756093.263815,452032.0
1746756093.2794425,453088.0
1746756093.295028,454144.0
1746756093.3107219,455200.0
1746756093.3264465,456256.0
1746756093.3421452,457312.0
1746756093.357746,458368.0
1746756093.3735704,459424.0
1746756093.3895836,460480.0
1746756093.405408,461536.0
1746756093.4212358,462592.0
1746756093.4370356,463648.0
1746756093.4527614,464704.0
1746756093.4686372,465760.0
1746756093.484424,466816.0
1746756093.5002186,467872.0
1746756093.5160055,468928.0
1746756093.5317345,469984.0
1746756093.5472476,471040.0
1746756093.562823,472096.0
1746756093.5784426,473152.0
1746756093.594092,474208.0
1746756093.609763,475264.0
1746756093.625519,476320.0
1746756093.6414454,477376.0
1746756093.6573002,478432.0
1746756093.673156,479488.0
1746756093.6889482,480544.0
1746756093.7047055,481600.0
1746756093.7205753,482656.0
1746756093.736405,483712.0
1746756093.752119,484768.0
1746756093.7677302,485824.0
1746756093.783474,486880.0
1746756093.7990859,487936.0
1746756093.814698,488992.0
1746756093.8304892,490048.0
1746756093.8461897,491104.0
1746756093.861852,492160.0
1746756093.877652,493216.0
1746756093.8935819,494272.0
1746756093.909399,495328.0
1746756093.9251773,496384.0
1746756093.9409058,497440.0
1746756093.9565485,498496.0
1746756093.9724886,499552.0
1746756093.9882789,500608.0
1746756094.0039709,501664.0
1746756094.0195663,502720.0
1746756094.0352056,503776.0
1746756094.0506382,504832.0
1746756094.066118,505888.0
1746756094.0815296,506944.0
1746756094.0969014,508000.0
1746756094.1123075,509056.0
1746756094.1276433,510112.0
1746756094.143213,511168.0
1746756094.1588228,512224.0
1746756094.1746407,513280.0
1746756094.2194607,514368.0
1746756094.2661126,515520.0
1746756094.3064935,516672.0
1746756094.3301258,517824.0
1746756094.346469,518976.0
1746756094.361818,520128.0
1746756094.3777623,521280.0
1746756094.3941112,522432.0
1746756094.4104116,523584.0
1746756094.4265544,524736.0
1746756094.4427934,525888.0
1746756094.4590673,527040.0
1746756094.4751253,528192.0
1746756094.4914203,529344.0
1746756094.5076146,530496.0
1746756094.5239637,531648.0
1746756094.5402834,532800.0
1746756094.5564067,533952.0
1746756094.5726464,535104.0
1746756094.5888643,536256.0
1746756094.6053424,537408.0
1746756094.621874,538560.0
1746756094.6385758,539712.0
1746756094.6549542,540864.0
1746756094.6715467,542016.0
1746756094.688248,543168.0
1746756094.7047348,544320.0
1746756094.721162,545472.0
1746756094.737614,546624.0
1746756094.7542167,547776.0
1746756094.770817,548928.0
1746756094.7872741,550080.0
1746756094.80376,551232.0
1746756094.8204331,552384.0
1746756094.8370807,553536.0
1746756094.853601,554688.0
1746756094.8701396,555840.0
1746756094.8866205,556992.0
1746756094.9033628,558144.0
1746756094.9198644,559296.0
1746756094.9366376,560448.0
1746756094.953216,561600.0
1746756094.969753,562752.0
1746756094.9863596,563904.0
1746756095.00286,565056.0
1746756095.0195405,566208.0
1746756095.0358863,567360.0
1746756095.0521557,568512.0
1746756095.0683272,569664.0
1746756095.0846648,570816.0
1746756095.101274,571968.0
1746756095.1178076,573120.0
1746756095.1343598,574272.0
1746756095.1508472,575424.0
1746756095.1673484,576576.0
1746756095.184144,577728.0
1746756095.2007468,578880.0
1746756095.2172208,580032.0
1746756095.2332873,581184.0
1746756095.2493932,582336.0
1746756095.2654915,583488.0
1746756095.2815201,584640.0
1746756095.2977784,585792.0
1746756095.3137486,586944.0
1746756095.3299105,588096.0
1746756095.3459973,589248.0
1746756095.3621712,590400.0
1746756095.3782203,591552.0
1746756095.3943055,592704.0
1746756095.4104695,593856.0
1746756095.4266694,595008.0
1746756095.4427047,596160.0
1746756095.458959,597312.0
1746756095.4750087,598464.0
1746756095.4910755,599616.0
1746756095.5070403,600768.0
1746756095.5230882,601920.0
1746756095.539037,603072.0
1746756095.5551696,604224.0
1746756095.571095,605376.0
1746756095.5871568,606528.0
1746756095.6031365,607680.0
1746756095.6192658,608832.0
1746756095.6351407,609984.0
1746756095.6512156,611136.0
1746756095.6672435,612288.0
1746756095.6834517,613440.0
1746756095.6994977,614592.0
1746756095.7158206,615744.0
1746756095.7319324,616896.0
1746756095.7479262,618048.0
1746756095.7639718,619200.0
1746756095.7800512,620352.0
1746756095.796024,621504.0
1746756095.8121822,622656.0
1746756095.8282719,623808.0
1746756095.8443735,624960.0
1746756095.8602552,626112.0
1746756095.8762004,627264.0
1746756095.8920593,628416.0
1746756095.9079726,629568.0
1746756095.9238095,630720.0
1746756095.9398444,631872.0
1746756095.9557455,633024.0
1746756095.9719741,634176.0
1746756095.988166,635328.0
1746756096.004304,636480.0
1746756096.0205417,637632.0
1746756096.0364685,638784.0
1746756096.0517132,639936.0
1746756096.06705,641088.0
1746756096.0824032,642240.0
1746756096.0977602,643392.0
1746756096.1134195,644544.0
1746756096.1295512,645696.0
1746756096.145602,646848.0
1746756096.1616871,648000.0
1746756096.1777756,649152.0
1746756096.193913,650304.0
1746756096.2100477,651456.0
1746756096.2263763,652608.0
1746756096.2425807,653760.0
1746756096.2586532,654912.0
1746756096.2747715,656064.0
1746756096.2909074,657216.0
1746756096.3070211,658368.0
1746756096.3232617,659520.0
1746756096.3394368,660672.0
1746756096.3554935,661824.0
1746756096.3716393,662976.0
1746756096.3878825,664128.0
1746756096.4041805,665280.0
1746756096.4203837,666432.0
1746756096.436596,667584.0
1746756096.4528284,668736.0
1746756096.4689379,669888.0
1746756096.4852872,671040.0
1746756096.5012996,672192.0
1746756096.517431,673344.0
1746756096.5335672,674496.0
1746756096.549651,675648.0
1746756096.5657346,676800.0
1746756096.5819924,677952.0
1746756096.5980334,679104.0
1746756096.6140244,680256.0
1746756096.63019,681408.0
1746756096.6464195,682560.0
1746756096.6625266,683712.0
1746756096.6787658,684864.0
1746756096.6948931,686016.0
1746756096.711179,687168.0
1746756096.7271407,688320.0
1746756096.7435477,689472.0
1746756096.7596009,690624.0
1746756096.7757235,691776.0
1746756096.791839,692928.0
1746756096.8078473,694080.0
1746756096.8239725,695232.0
1746756096.8407993,696384.0
1746756096.8569205,697536.0
1746756096.8729682,698688.0
1746756096.8890476,699840.0
1746756096.905402,700992.0
1746756096.9215379,702144.0
1746756096.937677,703296.0
1746756096.9537406,704448.0
1746756096.9700632,705600.0
1746756096.9861782,706752.0
1746756097.0024536,707904.0
1746756097.0185745,709056.0
1746756097.034684,710208.0
1746756097.0506783,711360.0
1746756097.0667331,712512.0
1746756097.082821,713664.0
1746756097.0989113,714816.0
1746756097.1148627,715968.0
1746756097.130978,717120.0
1746756097.1470065,718272.0
1746756097.1632178,719424.0
1746756097.2084508,720608.0
1746756097.2267573,721792.0
1746756097.24304,722976.0
1746756097.2595077,724160.0
1746756097.2758522,725344.0
1746756097.2925193,726528.0
1746756097.3125806,727712.0
1746756097.329185,728896.0
1746756097.3457642,730080.0
1746756097.3622887,731264.0
1746756097.3787205,732448.0
1746756097.3954573,733632.0
1746756097.4117477,734816.0
1746756097.4279373,736000.0
1746756097.444039,737184.0
1746756097.460331,738368.0
1746756097.4765632,739552.0
1746756097.4928238,740736.0
1746756097.509041,741920.0
1746756097.5253437,743104.0
1746756097.5416403,744288.0
1746756097.5580275,745472.0
1746756097.5742872,746656.0
1746756097.590513,747840.0
1746756097.606624,749024.0
1746756097.6228611,750208.0
1746756097.6391487,751392.0
1746756097.6556091,752576.0
1746756097.671821,753760.0
1746756097.6880596,754944.0
1746756097.7043426,756128.0
1746756097.7206647,757312.0
1746756097.7367861,758496.0
1746756097.7531297,759680.0
1746756097.7693772,760864.0
1746756097.7857394,762048.0
1746756097.8020098,763232.0
1746756097.8184,764416.0
1746756097.8348103,765600.0
1746756097.851114,766784.0
1746756097.8672771,767968.0
1746756097.8835566,769152.0
1746756097.8997998,770336.0
1746756097.916287,771520.0
1746756097.9325585,772704.0
1746756097.9488456,773888.0
1746756097.9649456,775072.0
1746756097.9813232,776256.0
1746756097.9974985,777440.0
1746756098.01369,778624.0
1746756098.0298252,779808.0
1746756098.0460963,780992.0
1746756098.0622778,782176.0
1746756098.078561,783360.0
1746756098.0948665,784544.0
1746756098.11094,785728.0
1746756098.127062,786912.0
1746756098.143274,788096.0
1746756098.1594536,789280.0
1746756098.175884,790464.0
1746756098.1920085,791648.0
1746756098.2082572,792832.0
1746756098.2245028,794016.0
1746756098.240897,795200.0
1746756098.2571054,796384.0
1746756098.2733588,797568.0
1746756098.2894716,798752.0
1746756098.305885,799936.0
1746756098.3220413,801120.0
1746756098.3385508,802304.0
1746756098.3549278,803488.0
1746756098.3711123,804672.0
1746756098.3872986,805856.0
1746756098.4035203,807040.0
1746756098.4197433,808224.0
1746756098.4362547,809408.0
1746756098.452426,810592.0
1746756098.468641,811776.0
1746756098.484939,812960.0
1746756098.5012898,814144.0
1746756098.5175662,815328.0
1746756098.533756,816512.0
1746756098.5498252,817696.0
1746756098.566276,818880.0
1746756098.582471,820064.0
1746756098.5988185,821248.0
1746756098.6150548,822432.0
1746756098.6312091,823616.0
1746756098.6474388,824800.0
1746756098.6637623,825984.0
1746756098.6800518,827168.0
1746756098.696507,828352.0
1746756098.7127512,829536.0
1746756098.7290268,830720.0
1746756098.7451859,831904.0
1746756098.7613757,833088.0
1746756098.777831,834272.0
1746756098.7939107,835456.0
1746756098.8099306,836640.0
1746756098.8268068,837824.0
1746756098.842892,839008.0
1746756098.8589845,840192.0
1746756098.8751202,841376.0
1746756098.890999,842560.0
1746756098.906966,843744.0
1746756098.9229803,844928.0
1746756098.938942,846112.0
1746756098.955001,847296.0
1746756098.9713094,848480.0
1746756098.9871054,849664.0
1746756099.0028226,850848.0
1746756099.0185876,852032.0
1746756099.0343122,853216.0
1746756099.0500982,854400.0
1746756099.0658035,855584.0
1746756099.0816226,856768.0
1746756099.0972977,857952.0
1746756099.1131916,859136.0
1746756099.1291184,860320.0
1746756099.144797,861504.0
1746756099.1605942,862688.0
1746756099.205412,863904.0
1746756099.2234411,865120.0
1746756099.2395246,866336.0
1746756099.255497,867552.0
1746756099.2713716,868768.0
1746756099.2873037,869984.0
1746756099.3066862,871200.0
1746756099.3227239,872416.0
1746756099.3387675,873632.0
1746756099.3548834,874848.0
1746756099.3710563,876064.0
1746756099.3872137,877280.0
1746756099.4034336,878496.0
1746756099.4197335,879712.0
1746756099.4358494,880928.0
1746756099.4519858,882144.0
1746756099.4681277,883360.0
1746756099.484169,884576.0
1746756099.500463,885792.0
1746756099.51657,887008.0
1746756099.5325882,888224.0
1746756099.5486624,889440.0
1746756099.5649083,890656.0
1746756099.5810013,891872.0
1746756099.5971022,893088.0
1746756099.6131914,894304.0
1746756099.6296914,895520.0
1746756099.6455846,896736.0
1746756099.6613958,897952.0
1746756099.677161,899168.0
1746756099.6928072,900384.0
1746756099.708482,901600.0
1746756099.7241206,902816.0
1746756099.7398398,904032.0
1746756099.7556686,905248.0
1746756099.7714999,906464.0
1746756099.7872624,907680.0
1746756099.803044,908896.0
1746756099.8187466,910112.0
1746756099.834485,911328.0
1746756099.850129,912544.0
1746756099.865834,913760.0
1746756099.8817103,914976.0
1746756099.8975804,916192.0
1746756099.9137876,917408.0
1746756099.9297762,918624.0
1746756099.9455018,919840.0
1746756099.9612339,921056.0
1746756099.9769914,922272.0
1746756099.9926984,923488.0
1746756100.0085711,924704.0
1746756100.02432,925920.0
