SECONDS,prefix_cache_block_evictions
1746691986.6819313,0.0
1746691986.697651,0.0
1746691986.7134173,0.0
1746691986.72912,0.0
1746691986.744705,0.0
1746691986.760345,0.0
1746691986.776036,0.0
1746691986.7918122,0.0
1746691986.8075573,0.0
1746691986.823207,0.0
1746691986.8388278,0.0
1746691986.8545563,0.0
1746691986.8705485,0.0
1746691986.886347,0.0
1746691986.90212,0.0
1746691986.9178414,0.0
1746691986.933528,0.0
1746691986.9493096,0.0
1746691986.9649374,0.0
1746691986.980656,0.0
1746691986.9963548,0.0
1746691987.012059,0.0
1746691987.0277488,0.0
1746691987.043474,0.0
1746691987.0591078,0.0
1746691987.0748112,0.0
1746691987.09042,0.0
1746691987.106062,0.0
1746691987.1218734,0.0
1746691987.1376753,0.0
1746691987.153419,0.0
1746691987.1690478,0.0
1746691987.184723,0.0
1746691987.2003653,0.0
1746691987.2161093,0.0
1746691987.2317424,0.0
1746691987.2473872,0.0
1746691987.263091,0.0
1746691987.2788086,0.0
1746691987.2945359,0.0
1746691987.3102882,0.0
1746691987.3259785,0.0
1746691987.3416324,0.0
1746691987.3571763,0.0
1746691987.3730567,0.0
1746691987.3888276,0.0
1746691987.4045873,0.0
1746691987.4202614,0.0
1746691987.4358497,0.0
1746691987.45147,0.0
1746691987.4671285,0.0
1746691987.4828432,0.0
1746691987.4985132,0.0
1746691987.514247,0.0
1746691987.5298839,0.0
1746691987.5455792,0.0
1746691987.5612428,0.0
1746691987.5768225,0.0
1746691987.5924559,0.0
1746691987.608098,0.0
1746691987.623897,0.0
1746691987.6396348,0.0
1746691987.6552708,0.0
1746691987.6708505,0.0
1746691987.6865034,0.0
1746691987.7021585,0.0
1746691987.7178285,0.0
1746691987.7335603,0.0
1746691987.7491362,0.0
1746691987.764726,0.0
1746691987.7803147,0.0
1746691987.7960198,0.0
1746691987.8116996,0.0
1746691987.82733,0.0
1746691987.8430333,0.0
1746691987.8708613,0.0
1746691987.8867273,0.0
1746691987.9027355,0.0
1746691987.9186144,0.0
1746691987.9342203,0.0
1746691987.9498882,0.0
1746691987.9654808,0.0
1746691987.9811668,0.0
1746691987.9968097,0.0
1746691988.0124297,0.0
1746691988.0281403,0.0
1746691988.0438142,0.0
1746691988.0596178,0.0
1746691988.075286,0.0
1746691988.091021,0.0
1746691988.106634,0.0
1746691988.1223688,0.0
1746691988.1382306,0.0
1746691988.1539962,0.0
1746691988.1696198,0.0
1746691988.1852527,0.0
1746691988.2009132,0.0
1746691988.2165074,0.0
1746691988.2322123,0.0
1746691988.2476976,0.0
1746691988.2632284,0.0
1746691988.2787926,0.0
1746691988.2943604,0.0
1746691988.309962,0.0
1746691988.3254707,0.0
1746691988.3410752,0.0
1746691988.356576,0.0
1746691988.3721626,0.0
1746691988.3878758,0.0
1746691988.4036372,0.0
1746691988.4191372,0.0
1746691988.4346595,0.0
1746691988.4503489,0.0
1746691988.4658685,0.0
1746691988.4814544,0.0
1746691988.4970188,0.0
1746691988.5125923,0.0
1746691988.5281315,0.0
1746691988.5437012,0.0
1746691988.5592499,0.0
1746691988.5748646,0.0
1746691988.590819,0.0
1746691988.606404,0.0
1746691988.6220016,0.0
1746691988.6377237,0.0
1746691988.6533973,0.0
1746691988.6688628,0.0
1746691988.6843576,0.0
1746691988.6999435,0.0
1746691988.7154312,0.0
1746691988.7310512,0.0
1746691988.7465026,0.0
1746691988.762021,0.0
1746691988.7774956,0.0
1746691988.7930012,0.0
1746691988.8085902,0.0
1746691988.824092,0.0
1746691988.8395286,0.0
1746691988.8550575,0.0
1746691988.870612,0.0
1746691988.8861694,0.0
1746691988.901523,0.0
1746691988.9167728,0.0
1746691988.9608557,0.0
1746691989.0002592,0.0
1746691989.0453086,0.0
1746691989.0849226,0.0
1746691989.109504,0.0
1746691989.1253798,0.0
1746691989.1411052,0.0
1746691989.1569102,0.0
1746691989.172489,0.0
1746691989.1882088,0.0
1746691989.2038846,0.0
1746691989.219485,0.0
1746691989.2351866,0.0
1746691989.2509248,0.0
1746691989.266617,0.0
1746691989.2822454,0.0
1746691989.297884,0.0
1746691989.3135176,0.0
1746691989.329225,0.0
1746691989.3448968,0.0
1746691989.3605568,0.0
1746691989.3761463,0.0
1746691989.3917642,0.0
1746691989.4074657,0.0
1746691989.4230287,0.0
1746691989.438687,0.0
1746691989.454314,0.0
1746691989.4700096,0.0
1746691989.4855168,0.0
1746691989.5010295,0.0
1746691989.516596,0.0
1746691989.5320194,0.0
1746691989.5474105,0.0
1746691989.5628607,0.0
1746691989.5783558,0.0
1746691989.593843,0.0
1746691989.6093657,0.0
1746691989.624861,0.0
1746691989.64045,0.0
1746691989.656098,0.0
1746691989.671614,0.0
1746691989.687278,0.0
1746691989.702788,0.0
1746691989.7184389,0.0
1746691989.733981,0.0
1746691989.7496605,0.0
1746691989.7652843,0.0
1746691989.780745,0.0
1746691989.7962382,0.0
1746691989.811831,0.0
1746691989.827339,0.0
1746691989.842821,0.0
1746691989.858204,0.0
1746691989.8737595,0.0
1746691989.889302,0.0
1746691989.9046965,0.0
1746691989.9200995,0.0
1746691989.9356637,0.0
1746691989.9512086,0.0
1746691989.9668825,0.0
1746691989.9823713,0.0
1746691989.9980383,0.0
1746691990.0135472,0.0
1746691990.0291,0.0
1746691990.0445817,0.0
1746691990.0599945,0.0
1746691990.075409,0.0
1746691990.090903,0.0
1746691990.1067631,0.0
1746691990.1221988,0.0
1746691990.137637,0.0
1746691990.1530354,0.0
1746691990.1684515,0.0
1746691990.1839926,0.0
1746691990.199443,0.0
1746691990.2148266,0.0
1746691990.230231,0.0
1746691990.245753,0.0
1746691990.2612674,0.0
1746691990.276665,0.0
1746691990.2921104,0.0
1746691990.3075194,0.0
1746691990.322933,0.0
1746691990.3383255,0.0
1746691990.3537643,0.0
1746691990.369205,0.0
1746691990.3845873,0.0
1746691990.4000125,0.0
1746691990.4154243,0.0
1746691990.4310257,0.0
1746691990.4464657,0.0
1746691990.4619346,0.0
1746691990.4772725,0.0
1746691990.492782,0.0
1746691990.5082686,0.0
1746691990.5237157,0.0
1746691990.5391629,0.0
1746691990.55467,0.0
1746691990.5700736,0.0
1746691990.5854707,0.0
1746691990.6008942,0.0
1746691990.6162717,0.0
1746691990.631724,0.0
1746691990.6471012,0.0
1746691990.662437,0.0
1746691990.6780174,0.0
1746691990.6934202,0.0
1746691990.708854,0.0
1746691990.724429,0.0
1746691990.740078,0.0
1746691990.7556112,0.0
1746691990.7950554,0.0
1746691990.8107624,0.0
1746691990.8264594,0.0
1746691990.8418727,0.0
1746691990.8572638,0.0
1746691990.8726847,0.0
1746691990.888035,0.0
1746691990.903423,0.0
1746691990.918847,0.0
1746691990.9341383,0.0
1746691990.9495878,0.0
1746691990.9649043,0.0
1746691990.9804685,0.0
1746691990.995689,0.0
1746691991.0110178,0.0
1746691991.0262592,0.0
1746691991.0414119,0.0
1746691991.0566397,0.0
1746691991.0718234,0.0
1746691991.0870476,0.0
1746691991.1022217,0.0
1746691991.1173801,0.0
1746691991.1325364,0.0
1746691991.1477609,0.0
1746691991.1629775,0.0
1746691991.1782596,0.0
1746691991.1935496,0.0
1746691991.208733,0.0
1746691991.224026,0.0
1746691991.2392716,0.0
1746691991.2546766,0.0
1746691991.270022,0.0
1746691991.2853382,0.0
1746691991.3006136,0.0
1746691991.3159149,0.0
1746691991.3312883,0.0
1746691991.3465328,0.0
1746691991.361812,0.0
1746691991.3770752,0.0
1746691991.3923063,0.0
1746691991.4082649,0.0
1746691991.4239993,0.0
1746691991.439331,0.0
1746691991.4546392,0.0
1746691991.4698484,0.0
1746691991.4851058,0.0
1746691991.500501,0.0
1746691991.5158472,0.0
1746691991.531122,0.0
1746691991.5463898,0.0
1746691991.5616891,0.0
1746691991.5770273,0.0
1746691991.592274,0.0
1746691991.6073918,0.0
1746691991.6225047,0.0
1746691991.6376243,0.0
1746691991.65283,0.0
1746691991.668072,0.0
1746691991.683326,0.0
1746691991.6985066,0.0
1746691991.7136135,0.0
1746691991.7288003,0.0
1746691991.7441382,0.0
1746691991.7594924,0.0
1746691991.7747335,0.0
1746691991.7900593,0.0
1746691991.8053284,0.0
1746691991.8207848,0.0
1746691991.836275,0.0
1746691991.851743,0.0
1746691991.8671083,0.0
1746691991.882421,0.0
1746691991.8977861,0.0
1746691991.9131737,0.0
1746691991.928662,0.0
1746691991.9439912,0.0
1746691991.988501,0.0
1746691992.0280862,0.0
1746691992.0451236,0.0
1746691992.0606058,0.0
1746691992.0761387,0.0
1746691992.0917218,0.0
1746691992.107248,0.0
1746691992.1227686,0.0
1746691992.1387854,0.0
1746691992.1543503,0.0
1746691992.1699748,0.0
1746691992.1855798,0.0
1746691992.2011583,0.0
1746691992.216724,0.0
1746691992.2324347,0.0
1746691992.248034,0.0
1746691992.2640233,0.0
1746691992.278777,0.0
1746691992.2933822,0.0
1746691992.3080957,0.0
1746691992.3228455,0.0
1746691992.3375804,0.0
1746691992.3523595,0.0
1746691992.367217,0.0
1746691992.3819346,0.0
1746691992.3966625,0.0
1746691992.4114747,0.0
1746691992.426156,0.0
1746691992.4408336,0.0
1746691992.4555917,0.0
1746691992.4703639,0.0
1746691992.4851542,0.0
1746691992.5001717,0.0
1746691992.5157292,0.0
1746691992.530866,0.0
1746691992.5460498,0.0
1746691992.5612364,0.0
1746691992.5764947,0.0
1746691992.59172,0.0
1746691992.6070006,0.0
1746691992.6220145,0.0
1746691992.6370335,0.0
1746691992.6521022,0.0
1746691992.6672184,0.0
1746691992.6823094,0.0
1746691992.6974487,0.0
1746691992.712791,0.0
1746691992.72793,0.0
1746691992.7430918,0.0
1746691992.7591834,0.0
1746691992.7742753,0.0
1746691992.789369,0.0
1746691992.8044434,0.0
1746691992.819576,0.0
1746691992.8348033,0.0
1746691992.8500884,0.0
1746691992.8651931,0.0
1746691992.880379,0.0
1746691992.8954246,0.0
1746691992.9105809,0.0
1746691992.925629,0.0
1746691992.940862,0.0
1746691992.956243,0.0
1746691992.971362,0.0
1746691992.9864602,0.0
1746691993.0015652,0.0
1746691993.0166469,0.0
1746691993.0317497,0.0
1746691993.046772,0.0
1746691993.0617917,0.0
1746691993.0768082,0.0
1746691993.0919669,0.0
1746691993.1069753,0.0
1746691993.1219904,0.0
1746691993.1370096,0.0
1746691993.1520553,0.0
1746691993.167124,0.0
1746691993.1822612,0.0
1746691993.1973026,0.0
1746691993.212224,0.0
1746691993.2271786,0.0
1746691993.2421374,0.0
1746691993.2572088,0.0
1746691993.272172,0.0
1746691993.2871108,0.0
1746691993.3020532,0.0
1746691993.3169723,0.0
1746691993.338155,0.0
1746691993.35335,0.0
1746691993.3680215,0.0
1746691993.3826694,0.0
1746691993.3974147,0.0
1746691993.4121277,0.0
1746691993.4267979,0.0
1746691993.4415565,0.0
1746691993.4562204,0.0
1746691993.4709,0.0
1746691993.4856153,0.0
1746691993.5003598,0.0
1746691993.515087,0.0
1746691993.5298743,0.0
1746691993.5446327,0.0
1746691993.5593746,0.0
1746691993.5741818,0.0
1746691993.5888226,0.0
1746691993.6035926,0.0
1746691993.618282,0.0
1746691993.6329916,0.0
1746691993.6476367,0.0
1746691993.6623135,0.0
1746691993.6770668,0.0
1746691993.691704,0.0
1746691993.7064557,0.0
1746691993.72121,0.0
1746691993.736314,0.0
1746691993.7515554,0.0
1746691993.7662072,0.0
1746691993.7809863,0.0
1746691993.7957592,0.0
1746691993.8106177,0.0
1746691993.825334,0.0
1746691993.8400981,0.0
1746691993.854861,0.0
1746691993.8696053,0.0
1746691993.884317,0.0
1746691993.898991,0.0
1746691993.9137406,0.0
1746691993.9284415,0.0
1746691993.9430294,0.0
1746691993.9576912,0.0
1746691993.9723265,0.0
1746691993.986993,0.0
1746691994.0016823,0.0
1746691994.0163853,0.0
1746691994.0311327,0.0
1746691994.0459754,0.0
1746691994.060756,0.0
1746691994.0755134,0.0
1746691994.0902305,0.0
1746691994.1050522,0.0
1746691994.1196966,0.0
1746691994.1344295,0.0
1746691994.1492078,0.0
1746691994.1641686,0.0
1746691994.179563,0.0
1746691994.1946738,0.0
1746691994.2097578,0.0
1746691994.2247984,0.0
1746691994.2397342,0.0
1746691994.2548034,0.0
1746691994.2701092,0.0
1746691994.2855542,0.0
1746691994.3006973,0.0
1746691994.3158395,0.0
1746691994.3309839,0.0
1746691994.3460696,0.0
1746691994.361184,0.0
1746691994.3762305,0.0
1746691994.3913882,0.0
1746691994.406498,0.0
1746691994.4216182,0.0
1746691994.4367187,0.0
1746691994.4517438,0.0
1746691994.4668596,0.0
1746691994.4818532,0.0
1746691994.496948,0.0
1746691994.512004,0.0
1746691994.5272906,0.0
1746691994.5423386,0.0
1746691994.557554,0.0
1746691994.572608,0.0
1746691994.5877893,0.0
1746691994.6029375,0.0
1746691994.618095,0.0
1746691994.6332955,0.0
1746691994.6484077,0.0
1746691994.663495,0.0
1746691994.6785753,0.0
1746691994.6936576,0.0
1746691994.7088134,0.0
1746691994.723856,0.0
1746691994.7389572,0.0
1746691994.7540689,0.0
1746691994.7693582,0.0
1746691994.7845266,0.0
1746691994.799669,0.0
1746691994.8147807,0.0
1746691994.8299587,0.0
1746691994.845143,0.0
1746691994.860335,0.0
1746691994.875529,0.0
1746691994.8906136,0.0
1746691994.9056463,0.0
1746691994.920769,0.0
1746691994.9360385,0.0
1746691994.9808173,0.0
1746691995.0202196,0.0
1746691995.0654008,0.0
1746691995.0821412,0.0
1746691995.097932,0.0
1746691995.113458,0.0
1746691995.1290388,0.0
1746691995.1446893,0.0
1746691995.1604633,0.0
1746691995.1760685,0.0
1746691995.1918058,0.0
1746691995.20783,0.0
1746691995.2233944,0.0
1746691995.2388513,0.0
1746691995.254371,0.0
1746691995.2699459,0.0
1746691995.2854903,0.0
1746691995.3010244,0.0
1746691995.3166103,0.0
1746691995.3321764,0.0
1746691995.3478305,0.0
1746691995.3633814,0.0
1746691995.3788388,0.0
1746691995.3944955,0.0
1746691995.4101892,0.0
1746691995.4257386,0.0
1746691995.441245,0.0
1746691995.4569132,0.0
1746691995.4725962,0.0
1746691995.4881577,0.0
1746691995.5037398,0.0
1746691995.5193193,0.0
1746691995.5349424,0.0
1746691995.5504994,0.0
1746691995.5661745,0.0
1746691995.5817952,0.0
1746691995.5975578,0.0
1746691995.6132023,0.0
1746691995.62881,0.0
1746691995.6444972,0.0
1746691995.6602094,0.0
1746691995.6757364,0.0
1746691995.691418,0.0
1746691995.707121,0.0
1746691995.7227237,0.0
1746691995.7382812,0.0
1746691995.7540863,0.0
1746691995.7694206,0.0
1746691995.784788,0.0
1746691995.8000662,0.0
1746691995.8153448,0.0
1746691995.8306105,0.0
1746691995.8458574,0.0
1746691995.8611264,0.0
1746691995.8763673,0.0
1746691995.8917537,0.0
1746691995.9071724,0.0
1746691995.9224868,0.0
1746691995.9377716,0.0
1746691995.9532137,0.0
1746691995.9683988,0.0
1746691995.9837186,0.0
1746691995.9989653,0.0
1746691996.014296,0.0
1746691996.029667,0.0
1746691996.045071,0.0
1746691996.0605068,0.0
1746691996.0758953,0.0
1746691996.091365,0.0
1746691996.1067498,0.0
1746691996.122253,0.0
1746691996.1378272,0.0
1746691996.15333,0.0
1746691996.1687238,0.0
1746691996.1842065,0.0
1746691996.1997228,0.0
1746691996.2150667,0.0
1746691996.2304904,0.0
1746691996.2458963,0.0
1746691996.2611663,0.0
1746691996.276442,0.0
1746691996.2918236,0.0
1746691996.3071616,0.0
1746691996.3224926,0.0
1746691996.3379197,0.0
1746691996.3532548,0.0
1746691996.3685622,0.0
1746691996.3841393,0.0
1746691996.3997025,0.0
1746691996.4150763,0.0
1746691996.4305513,0.0
1746691996.4461622,0.0
1746691996.4615088,0.0
1746691996.4768322,0.0
1746691996.4921649,0.0
1746691996.5075111,0.0
1746691996.5228682,0.0
1746691996.5382054,0.0
1746691996.5535467,0.0
1746691996.568841,0.0
1746691996.5842397,0.0
1746691996.599557,0.0
1746691996.6149418,0.0
1746691996.630393,0.0
1746691996.6457927,0.0
1746691996.6610835,0.0
1746691996.6763675,0.0
1746691996.6918309,0.0
1746691996.7072132,0.0
1746691996.722444,0.0
1746691996.737754,0.0
1746691996.7530463,0.0
1746691996.7682776,0.0
1746691996.7836015,0.0
1746691996.7988153,0.0
1746691996.8140535,0.0
1746691996.829302,0.0
1746691996.8445961,0.0
1746691996.85992,0.0
1746691996.8754237,0.0
1746691996.8907502,0.0
1746691996.9060805,0.0
1746691996.9213042,0.0
1746691996.9366853,0.0
1746691996.9811344,0.0
1746691996.9977245,0.0
1746691997.0132296,0.0
1746691997.0287392,0.0
1746691997.044226,0.0
1746691997.0597293,0.0
1746691997.0754423,0.0
1746691997.0909157,0.0
1746691997.1064403,0.0
1746691997.1219702,0.0
1746691997.137525,0.0
1746691997.1532311,0.0
1746691997.1688132,0.0
1746691997.1843991,0.0
1746691997.1999743,0.0
1746691997.2156203,0.0
1746691997.2311826,0.0
1746691997.246655,0.0
1746691997.2621694,0.0
1746691997.277648,0.0
1746691997.2931764,0.0
1746691997.3087144,0.0
1746691997.3244956,0.0
1746691997.3400052,0.0
1746691997.3555355,0.0
1746691997.3710663,0.0
1746691997.3865476,0.0
1746691997.4022634,0.0
1746691997.4179187,0.0
1746691997.4334679,0.0
1746691997.4488747,0.0
1746691997.46448,0.0
1746691997.4799767,0.0
1746691997.4954517,0.0
1746691997.5109298,0.0
1746691997.5264459,0.0
1746691997.5419376,0.0
1746691997.5574677,0.0
1746691997.573137,0.0
1746691997.5887065,0.0
1746691997.6041598,0.0
1746691997.6196692,0.0
1746691997.635081,0.0
1746691997.650648,0.0
1746691997.6662076,0.0
1746691997.6816773,0.0
1746691997.6972022,0.0
1746691997.7128184,0.0
1746691997.7283266,0.0
1746691997.7437365,0.0
1746691997.759177,0.0
1746691997.774629,0.0
1746691997.790259,0.0
1746691997.805766,0.0
1746691997.8214512,0.0
1746691997.837029,0.0
1746691997.8525627,0.0
1746691997.8681958,0.0
1746691997.8837185,0.0
1746691997.8993742,0.0
1746691997.915006,0.0
1746691997.9305243,0.0
1746691997.9460073,0.0
1746691997.9616885,0.0
1746691997.9771779,0.0
1746691997.992707,0.0
1746691998.0082724,0.0
1746691998.0427432,0.0
1746691998.058557,0.0
1746691998.0740633,0.0
1746691998.0896773,0.0
1746691998.1617177,0.0
1746691998.201675,0.0
1746691998.2419426,0.0
1746691998.282523,0.0
1746691998.323527,0.0
1746691998.3648307,0.0
1746691998.4063082,0.0
1746691998.4480321,0.0
1746691998.4901767,0.0
1746691998.5325155,0.0
1746691998.5751944,0.0
1746691998.6181018,0.0
1746691998.6613982,0.0
1746691998.705166,0.0
1746691998.7490997,0.0
1746691998.7936995,0.0
1746691998.8384798,0.0
1746691998.883526,0.0
1746691998.928912,0.0
1746691998.9745069,0.0
1746691999.0205946,0.0
1746691999.066991,0.0
1746691999.1135538,0.0
1746691999.160478,0.0
1746691999.2077973,0.0
1746691999.2553167,0.0
1746691999.3031757,0.0
1746691999.3514264,0.0
1746691999.3999844,0.0
1746691999.4489133,0.0
1746691999.4980452,0.0
1746691999.547709,0.0
1746691999.597575,0.0
1746691999.6477134,0.0
1746691999.6982286,0.0
1746691999.7489576,0.0
1746691999.8000784,0.0
1746691999.8515399,0.0
1746691999.9032543,0.0
1746691999.9555097,0.0
1746692000.008025,0.0
1746692000.061005,0.0
1746692000.1135583,0.0
1746692000.1663623,0.0
1746692000.219603,0.0
1746692000.263534,0.0
1746692000.2814612,0.0
1746692000.2991905,0.0
1746692000.3167746,0.0
1746692000.3343503,0.0
1746692000.3520758,0.0
1746692000.369705,0.0
1746692000.3874264,0.0
1746692000.4052181,0.0
1746692000.422753,0.0
1746692000.4403405,0.0
1746692000.4578714,0.0
1746692000.475427,0.0
1746692000.4929411,0.0
1746692000.5104287,0.0
1746692000.5280185,0.0
1746692000.5455837,0.0
1746692000.5632508,0.0
1746692000.5809615,0.0
1746692000.59863,0.0
1746692000.6162844,0.0
1746692000.6341255,0.0
1746692000.6517665,0.0
1746692000.6696167,0.0
1746692000.6872354,0.0
1746692000.7217815,0.0
1746692000.7396252,0.0
1746692000.7571044,0.0
1746692000.7745643,0.0
1746692000.7920253,0.0
1746692000.809424,0.0
1746692000.826868,0.0
1746692000.8443077,0.0
1746692000.8617785,0.0
1746692000.8793237,0.0
1746692000.9208453,0.0
1746692000.938615,0.0
1746692000.9565423,0.0
1746692000.9741085,0.0
1746692000.991715,0.0
1746692001.0092819,0.0
1746692001.026855,0.0
1746692001.0443935,0.0
1746692001.0619562,0.0
1746692001.079597,0.0
1746692001.0970645,0.0
1746692001.1140902,0.0
1746692001.1311953,0.0
1746692001.1483295,0.0
1746692001.165412,0.0
1746692001.1825743,0.0
1746692001.1997375,0.0
1746692001.2168512,0.0
1746692001.2341352,0.0
1746692001.2512553,0.0
1746692001.2685494,0.0
1746692001.2857418,0.0
1746692001.3028727,0.0
1746692001.3200378,0.0
1746692001.3371272,0.0
1746692001.354246,0.0
1746692001.3715038,0.0
1746692001.3886433,0.0
1746692001.4058063,0.0
1746692001.4228628,0.0
1746692001.439982,0.0
1746692001.4571874,0.0
1746692001.4743114,0.0
1746692001.491349,0.0
1746692001.5085852,0.0
1746692001.5257437,0.0
1746692001.5429697,0.0
1746692001.5602164,0.0
1746692001.5773473,0.0
1746692001.594465,0.0
1746692001.611604,0.0
1746692001.6287189,0.0
1746692001.6459198,0.0
1746692001.6629949,0.0
1746692001.6801584,0.0
1746692001.6974113,0.0
1746692001.7146308,0.0
1746692001.7319438,0.0
1746692001.7490935,0.0
1746692001.7662723,0.0
1746692001.7836113,0.0
1746692001.8005345,0.0
1746692001.8175259,0.0
1746692001.8344944,0.0
1746692001.8514488,0.0
1746692001.868375,0.0
1746692001.8853717,0.0
1746692001.9022534,0.0
1746692001.9191768,0.0
1746692001.9359796,0.0
1746692001.9528515,0.0
1746692001.9697695,0.0
1746692001.9867086,0.0
1746692002.0035918,0.0
1746692002.0206115,0.0
1746692002.0375617,0.0
1746692002.0557961,0.0
1746692002.0704775,0.0
1746692002.085029,0.0
1746692002.0997195,0.0
1746692002.1143126,0.0
1746692002.128814,0.0
1746692002.1434305,0.0
1746692002.1579971,0.0
1746692002.1725323,0.0
1746692002.1870747,0.0
1746692002.2016432,0.0
1746692002.2164197,0.0
1746692002.2309873,0.0
1746692002.2456834,0.0
1746692002.2603023,0.0
1746692002.2749822,0.0
1746692002.2895393,0.0
1746692002.3040533,0.0
1746692002.3186488,0.0
1746692002.3332496,0.0
1746692002.3478363,0.0
1746692002.3623598,0.0
1746692002.376903,0.0
1746692002.3914936,0.0
1746692002.4062274,0.0
1746692002.4207678,0.0
1746692002.4353514,0.0
1746692002.4499235,0.0
1746692002.4645667,0.0
1746692002.4791667,0.0
1746692002.4936423,0.0
1746692002.508122,0.0
1746692002.5226808,0.0
1746692002.537192,0.0
1746692002.5517678,0.0
1746692002.5664172,0.0
1746692002.5809052,0.0
1746692002.5953188,0.0
1746692002.609802,0.0
1746692002.6243553,0.0
1746692002.6389344,0.0
1746692002.653461,0.0
1746692002.6681151,0.0
1746692002.6827273,0.0
1746692002.6974137,0.0
1746692002.712117,0.0
1746692002.7267716,0.0
1746692002.7412696,0.0
1746692002.7558415,0.0
1746692002.770414,0.0
1746692002.7849445,0.0
1746692002.7996387,0.0
1746692002.8142517,0.0
1746692002.8288562,0.0
1746692002.843397,0.0
1746692002.857946,0.0
1746692002.8725934,0.0
1746692002.8870897,0.0
1746692002.9016593,0.0
1746692002.9162266,0.0
1746692002.930828,0.0
