SECONDS,prefix_cache_block_hits
1746691986.6025858,5408.0
1746691986.6189475,5472.0
1746691986.6349533,5536.0
1746691986.6506455,5600.0
1746691986.66626,5664.0
1746691986.6819313,5728.0
1746691986.697651,5792.0
1746691986.7134173,5856.0
1746691986.72912,5920.0
1746691986.744705,5984.0
1746691986.760345,6048.0
1746691986.776036,6112.0
1746691986.7918122,6176.0
1746691986.8075573,6240.0
1746691986.823207,6304.0
1746691986.8388278,6368.0
1746691986.8545563,6432.0
1746691986.8705485,6496.0
1746691986.886347,6560.0
1746691986.90212,6624.0
1746691986.9178414,6688.0
1746691986.933528,6752.0
1746691986.9493096,6816.0
1746691986.9649374,6880.0
1746691986.980656,6944.0
1746691986.9963548,7008.0
1746691987.012059,7072.0
1746691987.0277488,7136.0
1746691987.043474,7200.0
1746691987.0591078,7264.0
1746691987.0748112,7328.0
1746691987.09042,7392.0
1746691987.106062,7456.0
1746691987.1218734,7520.0
1746691987.1376753,7584.0
1746691987.153419,7648.0
1746691987.1690478,7712.0
1746691987.184723,7776.0
1746691987.2003653,7840.0
1746691987.2161093,7904.0
1746691987.2317424,7968.0
1746691987.2473872,8032.0
1746691987.263091,8096.0
1746691987.2788086,8160.0
1746691987.2945359,8224.0
1746691987.3102882,8288.0
1746691987.3259785,8352.0
1746691987.3416324,8416.0
1746691987.3571763,8480.0
1746691987.3730567,8544.0
1746691987.3888276,8608.0
1746691987.4045873,8672.0
1746691987.4202614,8736.0
1746691987.4358497,8800.0
1746691987.45147,8864.0
1746691987.4671285,8928.0
1746691987.4828432,8992.0
1746691987.4985132,9056.0
1746691987.514247,9120.0
1746691987.5298839,9184.0
1746691987.5455792,9248.0
1746691987.5612428,9312.0
1746691987.5768225,9376.0
1746691987.5924559,9440.0
1746691987.608098,9504.0
1746691987.623897,9568.0
1746691987.6396348,9632.0
1746691987.6552708,9696.0
1746691987.6708505,9760.0
1746691987.6865034,9824.0
1746691987.7021585,9888.0
1746691987.7178285,9952.0
1746691987.7335603,10016.0
1746691987.7491362,10080.0
1746691987.764726,10144.0
1746691987.7803147,10208.0
1746691987.7960198,10272.0
1746691987.8116996,10336.0
1746691987.82733,10400.0
1746691987.8430333,10464.0
1746691987.8708613,10528.0
1746691987.8867273,10592.0
1746691987.9027355,10656.0
1746691987.9186144,10720.0
1746691987.9342203,10784.0
1746691987.9498882,10848.0
1746691987.9654808,10912.0
1746691987.9811668,10976.0
1746691987.9968097,11040.0
1746691988.0124297,11104.0
1746691988.0281403,11168.0
1746691988.0438142,11232.0
1746691988.0596178,11296.0
1746691988.075286,11360.0
1746691988.091021,11424.0
1746691988.106634,11488.0
1746691988.1223688,11552.0
1746691988.1382306,11616.0
1746691988.1539962,11680.0
1746691988.1696198,11744.0
1746691988.1852527,11808.0
1746691988.2009132,11872.0
1746691988.2165074,11936.0
1746691988.2322123,12000.0
1746691988.2476976,12064.0
1746691988.2632284,12128.0
1746691988.2787926,12192.0
1746691988.2943604,12256.0
1746691988.309962,12320.0
1746691988.3254707,12384.0
1746691988.3410752,12448.0
1746691988.356576,12512.0
1746691988.3721626,12576.0
1746691988.3878758,12640.0
1746691988.4036372,12704.0
1746691988.4191372,12768.0
1746691988.4346595,12832.0
1746691988.4503489,12896.0
1746691988.4658685,12960.0
1746691988.4814544,13024.0
1746691988.4970188,13088.0
1746691988.5125923,13152.0
1746691988.5281315,13216.0
1746691988.5437012,13280.0
1746691988.5592499,13344.0
1746691988.5748646,13408.0
1746691988.590819,13472.0
1746691988.606404,13536.0
1746691988.6220016,13600.0
1746691988.6377237,13664.0
1746691988.6533973,13728.0
1746691988.6688628,13792.0
1746691988.6843576,13856.0
1746691988.6999435,13920.0
1746691988.7154312,13984.0
1746691988.7310512,14048.0
1746691988.7465026,14112.0
1746691988.762021,14176.0
1746691988.7774956,14240.0
1746691988.7930012,14304.0
1746691988.8085902,14368.0
1746691988.824092,14432.0
1746691988.8395286,14496.0
1746691988.8550575,14560.0
1746691988.870612,14624.0
1746691988.8861694,14688.0
1746691988.901523,14752.0
1746691988.9167728,14816.0
1746691988.9608557,14912.0
1746691989.0002592,15008.0
1746691989.0453086,15136.0
1746691989.0849226,15264.0
1746691989.109504,15392.0
1746691989.1253798,15520.0
1746691989.1411052,15648.0
1746691989.1569102,15776.0
1746691989.172489,15904.0
1746691989.1882088,16032.0
1746691989.2038846,16160.0
1746691989.219485,16288.0
1746691989.2351866,16416.0
1746691989.2509248,16544.0
1746691989.266617,16672.0
1746691989.2822454,16800.0
1746691989.297884,16928.0
1746691989.3135176,17056.0
1746691989.329225,17184.0
1746691989.3448968,17312.0
1746691989.3605568,17440.0
1746691989.3761463,17568.0
1746691989.3917642,17696.0
1746691989.4074657,17824.0
1746691989.4230287,17952.0
1746691989.438687,18080.0
1746691989.454314,18208.0
1746691989.4700096,18336.0
1746691989.4855168,18464.0
1746691989.5010295,18592.0
1746691989.516596,18720.0
1746691989.5320194,18848.0
1746691989.5474105,18976.0
1746691989.5628607,19104.0
1746691989.5783558,19232.0
1746691989.593843,19360.0
1746691989.6093657,19488.0
1746691989.624861,19616.0
1746691989.64045,19744.0
1746691989.656098,19872.0
1746691989.671614,20000.0
1746691989.687278,20128.0
1746691989.702788,20256.0
1746691989.7184389,20384.0
1746691989.733981,20512.0
1746691989.7496605,20640.0
1746691989.7652843,20768.0
1746691989.780745,20896.0
1746691989.7962382,21024.0
1746691989.811831,21152.0
1746691989.827339,21280.0
1746691989.842821,21408.0
1746691989.858204,21536.0
1746691989.8737595,21664.0
1746691989.889302,21792.0
1746691989.9046965,21920.0
1746691989.9200995,22048.0
1746691989.9356637,22176.0
1746691989.9512086,22304.0
1746691989.9668825,22432.0
1746691989.9823713,22560.0
1746691989.9980383,22688.0
1746691990.0135472,22816.0
1746691990.0291,22944.0
1746691990.0445817,23072.0
1746691990.0599945,23200.0
1746691990.075409,23328.0
1746691990.090903,23456.0
1746691990.1067631,23584.0
1746691990.1221988,23712.0
1746691990.137637,23840.0
1746691990.1530354,23968.0
1746691990.1684515,24096.0
1746691990.1839926,24224.0
1746691990.199443,24352.0
1746691990.2148266,24480.0
1746691990.230231,24608.0
1746691990.245753,24736.0
1746691990.2612674,24864.0
1746691990.276665,24992.0
1746691990.2921104,25120.0
1746691990.3075194,25248.0
1746691990.322933,25376.0
1746691990.3383255,25504.0
1746691990.3537643,25632.0
1746691990.369205,25760.0
1746691990.3845873,25888.0
1746691990.4000125,26016.0
1746691990.4154243,26144.0
1746691990.4310257,26272.0
1746691990.4464657,26400.0
1746691990.4619346,26528.0
1746691990.4772725,26656.0
1746691990.492782,26784.0
1746691990.5082686,26912.0
1746691990.5237157,27040.0
1746691990.5391629,27168.0
1746691990.55467,27296.0
1746691990.5700736,27424.0
1746691990.5854707,27552.0
1746691990.6008942,27680.0
1746691990.6162717,27808.0
1746691990.631724,27936.0
1746691990.6471012,28064.0
1746691990.662437,28192.0
1746691990.6780174,28320.0
1746691990.6934202,28448.0
1746691990.708854,28576.0
1746691990.724429,28704.0
1746691990.740078,28832.0
1746691990.7556112,28960.0
1746691990.7950554,29088.0
1746691990.8107624,29216.0
1746691990.8264594,29344.0
1746691990.8418727,29472.0
1746691990.8572638,29600.0
1746691990.8726847,29728.0
1746691990.888035,29856.0
1746691990.903423,29984.0
1746691990.918847,30112.0
1746691990.9341383,30240.0
1746691990.9495878,30368.0
1746691990.9649043,30496.0
1746691990.9804685,30624.0
1746691990.995689,30752.0
1746691991.0110178,30880.0
1746691991.0262592,31008.0
1746691991.0414119,31136.0
1746691991.0566397,31264.0
1746691991.0718234,31392.0
1746691991.0870476,31520.0
1746691991.1022217,31648.0
1746691991.1173801,31776.0
1746691991.1325364,31904.0
1746691991.1477609,32032.0
1746691991.1629775,32160.0
1746691991.1782596,32288.0
1746691991.1935496,32416.0
1746691991.208733,32544.0
1746691991.224026,32672.0
1746691991.2392716,32800.0
1746691991.2546766,32928.0
1746691991.270022,33056.0
1746691991.2853382,33184.0
1746691991.3006136,33312.0
1746691991.3159149,33440.0
1746691991.3312883,33568.0
1746691991.3465328,33696.0
1746691991.361812,33824.0
1746691991.3770752,33952.0
1746691991.3923063,34080.0
1746691991.4082649,34208.0
1746691991.4239993,34336.0
1746691991.439331,34464.0
1746691991.4546392,34592.0
1746691991.4698484,34720.0
1746691991.4851058,34848.0
1746691991.500501,34976.0
1746691991.5158472,35104.0
1746691991.531122,35232.0
1746691991.5463898,35360.0
1746691991.5616891,35488.0
1746691991.5770273,35616.0
1746691991.592274,35744.0
1746691991.6073918,35872.0
1746691991.6225047,36000.0
1746691991.6376243,36128.0
1746691991.65283,36256.0
1746691991.668072,36384.0
1746691991.683326,36512.0
1746691991.6985066,36640.0
1746691991.7136135,36768.0
1746691991.7288003,36896.0
1746691991.7441382,37024.0
1746691991.7594924,37152.0
1746691991.7747335,37280.0
1746691991.7900593,37408.0
1746691991.8053284,37536.0
1746691991.8207848,37664.0
1746691991.836275,37792.0
1746691991.851743,37920.0
1746691991.8671083,38048.0
1746691991.882421,38176.0
1746691991.8977861,38304.0
1746691991.9131737,38432.0
1746691991.928662,38560.0
1746691991.9439912,38688.0
1746691991.988501,38848.0
1746691992.0280862,39008.0
1746691992.0451236,39168.0
1746691992.0606058,39328.0
1746691992.0761387,39488.0
1746691992.0917218,39648.0
1746691992.107248,39808.0
1746691992.1227686,39968.0
1746691992.1387854,40128.0
1746691992.1543503,40288.0
1746691992.1699748,40448.0
1746691992.1855798,40608.0
1746691992.2011583,40768.0
1746691992.216724,40928.0
1746691992.2324347,41088.0
1746691992.248034,41248.0
1746691992.2640233,41408.0
1746691992.278777,41568.0
1746691992.2933822,41728.0
1746691992.3080957,41888.0
1746691992.3228455,42048.0
1746691992.3375804,42208.0
1746691992.3523595,42368.0
1746691992.367217,42528.0
1746691992.3819346,42688.0
1746691992.3966625,42848.0
1746691992.4114747,43008.0
1746691992.426156,43168.0
1746691992.4408336,43328.0
1746691992.4555917,43488.0
1746691992.4703639,43648.0
1746691992.4851542,43808.0
1746691992.5001717,43968.0
1746691992.5157292,44128.0
1746691992.530866,44288.0
1746691992.5460498,44448.0
1746691992.5612364,44608.0
1746691992.5764947,44768.0
1746691992.59172,44928.0
1746691992.6070006,45088.0
1746691992.6220145,45248.0
1746691992.6370335,45408.0
1746691992.6521022,45568.0
1746691992.6672184,45728.0
1746691992.6823094,45888.0
1746691992.6974487,46048.0
1746691992.712791,46208.0
1746691992.72793,46368.0
1746691992.7430918,46528.0
1746691992.7591834,46688.0
1746691992.7742753,46848.0
1746691992.789369,47008.0
1746691992.8044434,47168.0
1746691992.819576,47328.0
1746691992.8348033,47488.0
1746691992.8500884,47648.0
1746691992.8651931,47808.0
1746691992.880379,47968.0
1746691992.8954246,48128.0
1746691992.9105809,48288.0
1746691992.925629,48448.0
1746691992.940862,48608.0
1746691992.956243,48768.0
1746691992.971362,48928.0
1746691992.9864602,49088.0
1746691993.0015652,49248.0
1746691993.0166469,49408.0
1746691993.0317497,49568.0
1746691993.046772,49728.0
1746691993.0617917,49888.0
1746691993.0768082,50048.0
1746691993.0919669,50208.0
1746691993.1069753,50368.0
1746691993.1219904,50528.0
1746691993.1370096,50688.0
1746691993.1520553,50848.0
1746691993.167124,51008.0
1746691993.1822612,51168.0
1746691993.1973026,51328.0
1746691993.212224,51488.0
1746691993.2271786,51648.0
1746691993.2421374,51808.0
1746691993.2572088,51968.0
1746691993.272172,52128.0
1746691993.2871108,52288.0
1746691993.3020532,52448.0
1746691993.3169723,52608.0
1746691993.338155,52768.0
1746691993.35335,52928.0
1746691993.3680215,53088.0
1746691993.3826694,53248.0
1746691993.3974147,53408.0
1746691993.4121277,53568.0
1746691993.4267979,53728.0
1746691993.4415565,53888.0
1746691993.4562204,54048.0
1746691993.4709,54208.0
1746691993.4856153,54368.0
1746691993.5003598,54528.0
1746691993.515087,54688.0
1746691993.5298743,54848.0
1746691993.5446327,55008.0
1746691993.5593746,55168.0
1746691993.5741818,55328.0
1746691993.5888226,55488.0
1746691993.6035926,55648.0
1746691993.618282,55808.0
1746691993.6329916,55968.0
1746691993.6476367,56128.0
1746691993.6623135,56288.0
1746691993.6770668,56448.0
1746691993.691704,56608.0
1746691993.7064557,56768.0
1746691993.72121,56928.0
1746691993.736314,57088.0
1746691993.7515554,57248.0
1746691993.7662072,57408.0
1746691993.7809863,57568.0
1746691993.7957592,57728.0
1746691993.8106177,57888.0
1746691993.825334,58048.0
1746691993.8400981,58208.0
1746691993.854861,58368.0
1746691993.8696053,58528.0
1746691993.884317,58688.0
1746691993.898991,58848.0
1746691993.9137406,59008.0
1746691993.9284415,59168.0
1746691993.9430294,59328.0
1746691993.9576912,59488.0
1746691993.9723265,59648.0
1746691993.986993,59808.0
1746691994.0016823,59968.0
1746691994.0163853,60128.0
1746691994.0311327,60288.0
1746691994.0459754,60448.0
1746691994.060756,60608.0
1746691994.0755134,60768.0
1746691994.0902305,60928.0
1746691994.1050522,61088.0
1746691994.1196966,61248.0
1746691994.1344295,61408.0
1746691994.1492078,61568.0
1746691994.1641686,61728.0
1746691994.179563,61888.0
1746691994.1946738,62048.0
1746691994.2097578,62208.0
1746691994.2247984,62368.0
1746691994.2397342,62528.0
1746691994.2548034,62688.0
1746691994.2701092,62848.0
1746691994.2855542,63008.0
1746691994.3006973,63168.0
1746691994.3158395,63328.0
1746691994.3309839,63488.0
1746691994.3460696,63648.0
1746691994.361184,63808.0
1746691994.3762305,63968.0
1746691994.3913882,64128.0
1746691994.406498,64288.0
1746691994.4216182,64448.0
1746691994.4367187,64608.0
1746691994.4517438,64768.0
1746691994.4668596,64928.0
1746691994.4818532,65088.0
1746691994.496948,65248.0
1746691994.512004,65408.0
1746691994.5272906,65568.0
1746691994.5423386,65728.0
1746691994.557554,65888.0
1746691994.572608,66048.0
1746691994.5877893,66208.0
1746691994.6029375,66368.0
1746691994.618095,66528.0
1746691994.6332955,66688.0
1746691994.6484077,66848.0
1746691994.663495,67008.0
1746691994.6785753,67168.0
1746691994.6936576,67328.0
1746691994.7088134,67488.0
1746691994.723856,67648.0
1746691994.7389572,67808.0
1746691994.7540689,67968.0
1746691994.7693582,68128.0
1746691994.7845266,68288.0
1746691994.799669,68448.0
1746691994.8147807,68608.0
1746691994.8299587,68768.0
1746691994.845143,68928.0
1746691994.860335,69088.0
1746691994.875529,69248.0
1746691994.8906136,69408.0
1746691994.9056463,69568.0
1746691994.920769,69728.0
1746691994.9360385,69888.0
1746691994.9808173,70080.0
1746691995.0202196,70272.0
1746691995.0654008,70496.0
1746691995.0821412,70720.0
1746691995.097932,70944.0
1746691995.113458,71168.0
1746691995.1290388,71392.0
1746691995.1446893,71616.0
1746691995.1604633,71840.0
1746691995.1760685,72064.0
1746691995.1918058,72288.0
1746691995.20783,72512.0
1746691995.2233944,72736.0
1746691995.2388513,72960.0
1746691995.254371,73184.0
1746691995.2699459,73408.0
1746691995.2854903,73632.0
1746691995.3010244,73856.0
1746691995.3166103,74080.0
1746691995.3321764,74304.0
1746691995.3478305,74528.0
1746691995.3633814,74752.0
1746691995.3788388,74976.0
1746691995.3944955,75200.0
1746691995.4101892,75424.0
1746691995.4257386,75648.0
1746691995.441245,75872.0
1746691995.4569132,76096.0
1746691995.4725962,76320.0
1746691995.4881577,76544.0
1746691995.5037398,76768.0
1746691995.5193193,76992.0
1746691995.5349424,77216.0
1746691995.5504994,77440.0
1746691995.5661745,77664.0
1746691995.5817952,77888.0
1746691995.5975578,78112.0
1746691995.6132023,78336.0
1746691995.62881,78560.0
1746691995.6444972,78784.0
1746691995.6602094,79008.0
1746691995.6757364,79232.0
1746691995.691418,79456.0
1746691995.707121,79680.0
1746691995.7227237,79904.0
1746691995.7382812,80128.0
1746691995.7540863,80352.0
1746691995.7694206,80576.0
1746691995.784788,80800.0
1746691995.8000662,81024.0
1746691995.8153448,81248.0
1746691995.8306105,81472.0
1746691995.8458574,81696.0
1746691995.8611264,81920.0
1746691995.8763673,82144.0
1746691995.8917537,82368.0
1746691995.9071724,82592.0
1746691995.9224868,82816.0
1746691995.9377716,83040.0
1746691995.9532137,83264.0
1746691995.9683988,83488.0
1746691995.9837186,83712.0
1746691995.9989653,83936.0
1746691996.014296,84160.0
1746691996.029667,84384.0
1746691996.045071,84608.0
1746691996.0605068,84832.0
1746691996.0758953,85056.0
1746691996.091365,85280.0
1746691996.1067498,85504.0
1746691996.122253,85728.0
1746691996.1378272,85952.0
1746691996.15333,86176.0
1746691996.1687238,86400.0
1746691996.1842065,86624.0
1746691996.1997228,86848.0
1746691996.2150667,87072.0
1746691996.2304904,87296.0
1746691996.2458963,87520.0
1746691996.2611663,87744.0
1746691996.276442,87968.0
1746691996.2918236,88192.0
1746691996.3071616,88416.0
1746691996.3224926,88640.0
1746691996.3379197,88864.0
1746691996.3532548,89088.0
1746691996.3685622,89312.0
1746691996.3841393,89536.0
1746691996.3997025,89760.0
1746691996.4150763,89984.0
1746691996.4305513,90208.0
1746691996.4461622,90432.0
1746691996.4615088,90656.0
1746691996.4768322,90880.0
1746691996.4921649,91104.0
1746691996.5075111,91328.0
1746691996.5228682,91552.0
1746691996.5382054,91776.0
1746691996.5535467,92000.0
1746691996.568841,92224.0
1746691996.5842397,92448.0
1746691996.599557,92672.0
1746691996.6149418,92896.0
1746691996.630393,93120.0
1746691996.6457927,93344.0
1746691996.6610835,93568.0
1746691996.6763675,93792.0
1746691996.6918309,94016.0
1746691996.7072132,94240.0
1746691996.722444,94464.0
1746691996.737754,94688.0
1746691996.7530463,94912.0
1746691996.7682776,95136.0
1746691996.7836015,95360.0
1746691996.7988153,95584.0
1746691996.8140535,95808.0
1746691996.829302,96032.0
1746691996.8445961,96256.0
1746691996.85992,96480.0
1746691996.8754237,96704.0
1746691996.8907502,96928.0
1746691996.9060805,97152.0
1746691996.9213042,97376.0
1746691996.9366853,97600.0
1746691996.9811344,97856.0
1746691996.9977245,98112.0
1746691997.0132296,98368.0
1746691997.0287392,98624.0
1746691997.044226,98880.0
1746691997.0597293,99136.0
1746691997.0754423,99392.0
1746691997.0909157,99648.0
1746691997.1064403,99904.0
1746691997.1219702,100160.0
1746691997.137525,100416.0
1746691997.1532311,100672.0
1746691997.1688132,100928.0
1746691997.1843991,101184.0
1746691997.1999743,101440.0
1746691997.2156203,101696.0
1746691997.2311826,101952.0
1746691997.246655,102208.0
1746691997.2621694,102464.0
1746691997.277648,102720.0
1746691997.2931764,102976.0
1746691997.3087144,103232.0
1746691997.3244956,103488.0
1746691997.3400052,103744.0
1746691997.3555355,104000.0
1746691997.3710663,104256.0
1746691997.3865476,104512.0
1746691997.4022634,104768.0
1746691997.4179187,105024.0
1746691997.4334679,105280.0
1746691997.4488747,105536.0
1746691997.46448,105792.0
1746691997.4799767,106048.0
1746691997.4954517,106304.0
1746691997.5109298,106560.0
1746691997.5264459,106816.0
1746691997.5419376,107072.0
1746691997.5574677,107328.0
1746691997.573137,107584.0
1746691997.5887065,107840.0
1746691997.6041598,108096.0
1746691997.6196692,108352.0
1746691997.635081,108608.0
1746691997.650648,108864.0
1746691997.6662076,109120.0
1746691997.6816773,109376.0
1746691997.6972022,109632.0
1746691997.7128184,109888.0
1746691997.7283266,110144.0
1746691997.7437365,110400.0
1746691997.759177,110656.0
1746691997.774629,110912.0
1746691997.790259,111168.0
1746691997.805766,111424.0
1746691997.8214512,111680.0
1746691997.837029,111936.0
1746691997.8525627,112192.0
1746691997.8681958,112448.0
1746691997.8837185,112704.0
1746691997.8993742,112960.0
1746691997.915006,113216.0
1746691997.9305243,113472.0
1746691997.9460073,113728.0
1746691997.9616885,113984.0
1746691997.9771779,114240.0
1746691997.992707,114496.0
1746691998.0082724,114752.0
1746691998.0427432,115008.0
1746691998.058557,115264.0
1746691998.0740633,115520.0
1746691998.0896773,115776.0
1746691998.1617177,116064.0
1746691998.201675,116352.0
1746691998.2419426,116640.0
1746691998.282523,116928.0
1746691998.323527,117216.0
1746691998.3648307,117504.0
1746691998.4063082,117792.0
1746691998.4480321,118080.0
1746691998.4901767,118368.0
1746691998.5325155,118656.0
1746691998.5751944,118944.0
1746691998.6181018,119232.0
1746691998.6613982,119520.0
1746691998.705166,119808.0
1746691998.7490997,120096.0
1746691998.7936995,120384.0
1746691998.8384798,120672.0
1746691998.883526,120960.0
1746691998.928912,121248.0
1746691998.9745069,121536.0
1746691999.0205946,121824.0
1746691999.066991,122112.0
1746691999.1135538,122400.0
1746691999.160478,122688.0
1746691999.2077973,122976.0
1746691999.2553167,123264.0
1746691999.3031757,123552.0
1746691999.3514264,123840.0
1746691999.3999844,124128.0
1746691999.4489133,124416.0
1746691999.4980452,124704.0
1746691999.547709,124992.0
1746691999.597575,125280.0
1746691999.6477134,125568.0
1746691999.6982286,125856.0
1746691999.7489576,126144.0
1746691999.8000784,126432.0
1746691999.8515399,126720.0
1746691999.9032543,127008.0
1746691999.9555097,127296.0
1746692000.008025,127584.0
1746692000.061005,127872.0
1746692000.1135583,128160.0
1746692000.1663623,128448.0
1746692000.219603,128736.0
1746692000.263534,129024.0
1746692000.2814612,129312.0
1746692000.2991905,129600.0
1746692000.3167746,129888.0
1746692000.3343503,130176.0
1746692000.3520758,130464.0
1746692000.369705,130752.0
1746692000.3874264,131040.0
1746692000.4052181,131328.0
1746692000.422753,131616.0
1746692000.4403405,131904.0
1746692000.4578714,132192.0
1746692000.475427,132480.0
1746692000.4929411,132768.0
1746692000.5104287,133056.0
1746692000.5280185,133344.0
1746692000.5455837,133632.0
1746692000.5632508,133920.0
1746692000.5809615,134208.0
1746692000.59863,134496.0
1746692000.6162844,134784.0
1746692000.6341255,135072.0
1746692000.6517665,135360.0
1746692000.6696167,135648.0
1746692000.6872354,135936.0
1746692000.7217815,136224.0
1746692000.7396252,136512.0
1746692000.7571044,136800.0
1746692000.7745643,137088.0
1746692000.7920253,137376.0
1746692000.809424,137664.0
1746692000.826868,137952.0
1746692000.8443077,138240.0
1746692000.8617785,138528.0
1746692000.8793237,138816.0
1746692000.9208453,139104.0
1746692000.938615,139392.0
1746692000.9565423,139680.0
1746692000.9741085,139968.0
1746692000.991715,140256.0
1746692001.0092819,140544.0
1746692001.026855,140832.0
1746692001.0443935,141120.0
1746692001.0619562,141408.0
1746692001.079597,141696.0
1746692001.0970645,141984.0
1746692001.1140902,142272.0
1746692001.1311953,142560.0
1746692001.1483295,142848.0
1746692001.165412,143136.0
1746692001.1825743,143424.0
1746692001.1997375,143712.0
1746692001.2168512,144000.0
1746692001.2341352,144288.0
1746692001.2512553,144576.0
1746692001.2685494,144864.0
1746692001.2857418,145152.0
1746692001.3028727,145440.0
1746692001.3200378,145728.0
1746692001.3371272,146016.0
1746692001.354246,146304.0
1746692001.3715038,146592.0
1746692001.3886433,146880.0
1746692001.4058063,147168.0
1746692001.4228628,147456.0
1746692001.439982,147744.0
1746692001.4571874,148032.0
1746692001.4743114,148320.0
1746692001.491349,148608.0
1746692001.5085852,148896.0
1746692001.5257437,149184.0
1746692001.5429697,149472.0
1746692001.5602164,149760.0
1746692001.5773473,150048.0
1746692001.594465,150336.0
1746692001.611604,150624.0
1746692001.6287189,150912.0
1746692001.6459198,151200.0
1746692001.6629949,151488.0
1746692001.6801584,151776.0
1746692001.6974113,152064.0
1746692001.7146308,152352.0
1746692001.7319438,152640.0
1746692001.7490935,152928.0
1746692001.7662723,153216.0
1746692001.7836113,153504.0
1746692001.8005345,153792.0
1746692001.8175259,154080.0
1746692001.8344944,154368.0
1746692001.8514488,154656.0
