SECONDS,prefix_cache_block_misses
1746681713.5991879,191904.0
1746681713.6220853,194528.0
1746681713.6465394,197152.0
1746681713.6664684,199776.0
1746681713.6863875,202400.0
1746681713.706191,205024.0
1746681713.7263122,207648.0
1746681713.7463138,210272.0
1746681713.797917,213280.0
1746681713.8423274,216288.0
1746681713.882349,219296.0
1746681713.9297721,222304.0
1746681713.975157,225312.0
1746681714.0278149,228320.0
1746681714.0699325,231328.0
1746681714.1163409,234336.0
1746681714.1646876,237344.0
1746681714.2098835,240352.0
1746681714.2579584,243360.0
1746681714.3139796,246368.0
1746681714.36662,249664.0
1746681714.411347,252960.0
1746681714.4620774,256256.0
1746681714.5077183,259552.0
1746681714.5540304,262848.0
1746681714.600478,266144.0
1746681714.6528542,269440.0
1746681714.7020614,272736.0
1746681714.7501116,276032.0
1746681714.8003008,279360.0
1746681714.8543074,282816.0
1746681714.9037218,286272.0
1746681714.9469728,289728.0
1746681714.9942698,293184.0
1746681715.050457,296704.0
1746681715.1013412,300224.0
1746681715.1693199,304544.0
1746681715.2127435,308864.0
1746681715.261173,313184.0
1746681715.3063467,317504.0
1746681715.3543472,321824.0
1746681715.4028056,326144.0
1746681715.4534645,330464.0
1746681715.498808,334784.0
1746681715.5479326,339104.0
1746681715.5969985,343424.0
1746681715.6477423,347744.0
1746681715.7000237,352064.0
1746681715.750226,356384.0
1746681715.8074043,360704.0
1746681715.8650658,365024.0
1746681715.9142935,369344.0
1746681715.9694753,373664.0
1746681716.0334136,377984.0
1746681716.0903037,382304.0
1746681716.142653,386624.0
1746681716.1915202,390944.0
1746681716.247347,395264.0
1746681716.299312,399584.0
1746681716.3485496,403904.0
1746681716.4067924,408224.0
1746681716.4809585,412608.0
1746681716.5413444,416992.0
1746681716.5954444,421440.0
1746681716.6503127,425888.0
1746681716.7190483,430368.0
1746681716.778417,434880.0
1746681716.8360872,439456.0
1746681716.8926353,444032.0
1746681716.950557,448672.0
1746681716.9984157,453312.0
1746681717.066655,458048.0
1746681717.118402,462784.0
1746681717.174507,467520.0
1746681717.2376015,472320.0
1746681717.2865133,477120.0
1746681717.35244,481952.0
1746681717.4148178,486848.0
1746681717.4707792,491744.0
1746681717.5392694,496672.0
1746681717.6109118,501664.0
1746681717.6633976,506656.0
1746681717.7309525,512096.0
1746681717.7818234,517536.0
1746681717.8352175,522976.0
1746681717.8866677,528416.0
1746681717.942373,533856.0
1746681717.9931765,539296.0
1746681718.046768,544736.0
1746681718.0947819,550176.0
1746681718.149681,555616.0
1746681718.206402,561056.0
1746681718.258592,566496.0
1746681718.3066592,571936.0
1746681718.362198,577376.0
1746681718.4143107,582816.0
1746681718.4800155,588288.0
1746681718.5359573,593888.0
1746681718.5843601,599488.0
1746681718.6426916,605088.0
1746681718.6943173,610688.0
1746681718.758675,616416.0
1746681718.825689,622144.0
1746681718.8856583,627872.0
1746681718.9466603,633600.0
1746681719.0190961,639360.0
1746681719.0585659,645120.0
1746681719.0825536,650880.0
1746681719.1304407,656640.0
1746681719.1595695,662400.0
1746681719.2178512,668160.0
1746681719.2475429,673920.0
1746681719.3055658,679680.0
1746681719.345678,685440.0
1746681719.3853974,691200.0
1746681719.4200969,696960.0
1746681719.4511838,702720.0
1746681719.5094204,708480.0
1746681719.5393367,714240.0
1746681719.5702512,720000.0
1746681719.6214674,725760.0
1746681719.6542113,731520.0
1746681719.686187,737280.0
1746681719.7221603,743040.0
1746681719.7713106,748800.0
1746681719.809089,754560.0
1746681719.8540428,760320.0
1746681719.930271,766112.0
1746681720.0025392,772736.0
1746681720.060847,779360.0
1746681720.1274493,785984.0
1746681720.1904404,792608.0
1746681720.2504013,799232.0
1746681720.3052795,805856.0
1746681720.3569093,812480.0
1746681720.40634,819104.0
1746681720.4653938,825728.0
1746681720.5180733,832352.0
1746681720.5742846,838976.0
1746681720.6272836,845600.0
1746681720.697821,852224.0
1746681720.7614074,858848.0
1746681720.8182895,865472.0
1746681720.890357,872096.0
1746681720.9628468,878720.0
1746681721.0261793,885344.0
1746681721.1024294,891968.0
1746681721.1560497,898592.0
1746681721.2102795,905216.0
1746681721.268695,911840.0
1746681721.322281,918464.0
1746681721.3822656,925088.0
1746681721.4422503,931712.0
1746681721.5063286,938336.0
1746681721.590526,945568.0
1746681721.6502328,952800.0
1746681721.7173734,960032.0
1746681721.7768877,967264.0
1746681721.8342838,974496.0
1746681721.901437,981728.0
1746681721.9610424,988960.0
1746681722.0186138,996192.0
1746681722.0862684,1003424.0
1746681722.144047,1010656.0
1746681722.1950362,1017888.0
1746681722.266512,1025120.0
1746681722.334458,1032352.0
1746681722.406587,1039584.0
1746681722.4649265,1046816.0
1746681722.537451,1054048.0
1746681722.6024773,1061280.0
1746681722.670532,1068512.0
1746681722.7424636,1075744.0
1746681722.8259428,1083040.0
1746681722.8802102,1090336.0
1746681722.9544172,1097728.0
1746681723.0149372,1105120.0
1746681723.0903265,1112512.0
1746681723.164264,1119968.0
1746681723.2269788,1127424.0
1746681723.2952504,1135456.0
1746681723.3535044,1143488.0
1746681723.4023647,1151520.0
1746681723.4585197,1159552.0
1746681723.5112448,1167584.0
1746681723.5705245,1175616.0
1746681723.637947,1183648.0
1746681723.6923726,1191680.0
1746681723.7708704,1199712.0
1746681723.8347335,1207744.0
1746681723.9018087,1215776.0
1746681723.9657633,1223808.0
1746681724.0296955,1231840.0
1746681724.0937505,1239872.0
1746681724.1587968,1247904.0
1746681724.2147474,1255936.0
1746681724.2856646,1263968.0
1746681724.354748,1272000.0
1746681724.438598,1280096.0
1746681724.500077,1288192.0
1746681724.5719678,1296320.0
1746681724.6417625,1304512.0
1746681724.7097383,1312704.0
1746681724.7906723,1320960.0
1746681724.8578155,1329216.0
1746681724.9420266,1337504.0
1746681725.0029643,1345856.0
1746681725.0659618,1354208.0
1746681725.1318815,1362624.0
1746681725.196001,1371040.0
1746681725.270913,1379488.0
1746681725.3472414,1388000.0
1746681725.4110475,1396512.0
1746681725.4904668,1405600.0
1746681725.5590875,1414688.0
1746681725.625233,1423776.0
1746681725.6883934,1432864.0
1746681725.7548165,1441952.0
1746681725.8145645,1451040.0
1746681725.8813639,1460128.0
1746681725.9386961,1469216.0
1746681726.010908,1478304.0
1746681726.0752575,1487392.0
1746681726.14264,1496480.0
1746681726.2257373,1505568.0
1746681726.290625,1514656.0
1746681726.359227,1523744.0
1746681726.4154267,1532832.0
1746681726.4842198,1541920.0
1746681726.5455213,1551008.0
1746681726.6049259,1560096.0
1746681727.1081219,1569984.0
1746681727.1793714,1579872.0
1746681727.242634,1589760.0
1746681727.3010337,1599648.0
1746681727.3694212,1609536.0
1746681727.433153,1619424.0
1746681727.4987197,1629312.0
1746681727.5614386,1639200.0
1746681727.618759,1649088.0
1746681727.6898315,1658976.0
1746681727.7508,1668864.0
1746681727.8167949,1678752.0
1746681727.870265,1688640.0
1746681727.9386673,1698528.0
1746681728.0108411,1708416.0
1746681728.082742,1718304.0
1746681728.1618996,1728192.0
1746681728.2379153,1738080.0
1746681728.3028913,1747968.0
1746681728.3748565,1757856.0
1746681728.4428205,1767744.0
1746681728.5097322,1777632.0
1746681728.5762694,1787520.0
1746681728.6459653,1797408.0
1746681728.7152832,1807296.0
1746681729.0394478,1817216.0
1746681729.1029158,1827168.0
1746681729.1750767,1837216.0
1746681729.233043,1847264.0
1746681729.2928362,1857312.0
1746681729.3591285,1867520.0
1746681729.4148698,1877728.0
1746681729.4759164,1887936.0
1746681729.5389237,1898144.0
1746681729.6030064,1908352.0
1746681729.6832247,1919456.0
1746681729.7469776,1930560.0
1746681729.8108633,1941664.0
1746681729.8900592,1952768.0
1746681729.9620695,1963872.0
1746681730.0259717,1974976.0
1746681730.0870001,1986080.0
1746681730.1471667,1997184.0
1746681730.212589,2008288.0
1746681730.2775905,2019392.0
1746681730.3330123,2030496.0
1746681730.391004,2041600.0
1746681730.463049,2052704.0
1746681730.5329478,2063808.0
1746681730.610044,2074912.0
1746681730.6750624,2086016.0
1746681730.7470703,2097120.0
1746681730.825785,2108224.0
1746681730.8948495,2119328.0
1746681730.9743705,2130432.0
1746681731.0392282,2141536.0
1746681731.1070287,2152640.0
1746681731.18258,2163744.0
1746681731.2590625,2174848.0
1746681731.3285666,2185952.0
1746681731.392976,2197056.0
1746681731.4551122,2208160.0
1746681731.5190556,2219264.0
1746681732.0027332,2230400.0
1746681732.0862532,2241600.0
1746681732.1621573,2252800.0
1746681732.2353377,2264064.0
1746681732.2991874,2275328.0
1746681732.3754413,2286656.0
1746681732.4413173,2297984.0
1746681732.5300841,2310176.0
1746681732.5958412,2322368.0
1746681732.6589487,2334560.0
1746681732.7273853,2346752.0
1746681732.790951,2358944.0
1746681732.859171,2371136.0
1746681732.92143,2383328.0
1746681732.9830651,2395520.0
1746681733.055188,2407712.0
1746681733.1232674,2419904.0
1746681733.1955905,2432096.0
1746681733.2781208,2444288.0
1746681733.3511953,2456480.0
1746681733.4342003,2468672.0
1746681733.5115302,2480864.0
1746681733.57989,2493056.0
1746681733.6484363,2505248.0
1746681733.7113252,2517440.0
1746681733.7811942,2529632.0
1746681733.8446717,2541824.0
1746681733.9112148,2554016.0
1746681733.9728699,2566208.0
1746681734.0452585,2578400.0
1746681734.1214051,2590592.0
1746681734.1908534,2602784.0
1746681734.2630157,2614976.0
1746681734.3350713,2627168.0
1746681734.4140031,2639360.0
1746681734.4989944,2651904.0
1746681734.56293,2664448.0
1746681734.6350582,2676992.0
1746681734.7070282,2689536.0
1746681734.7795908,2702080.0
1746681734.8472455,2714624.0
1746681734.9112184,2727168.0
1746681735.122777,2739712.0
1746681735.1916053,2752256.0
1746681735.2592602,2764800.0
1746681735.3282309,2777344.0
1746681735.4273381,2790112.0
1746681735.5141659,2802880.0
1746681735.5872211,2815648.0
1746681735.6547778,2828416.0
1746681735.7341757,2841184.0
1746681735.8059742,2853952.0
1746681735.8725069,2866720.0
1746681735.955259,2879712.0
1746681736.0276766,2892704.0
1746681736.0925336,2905696.0
1746681736.1731937,2918688.0
1746681736.246666,2931680.0
1746681736.3042054,2944672.0
1746681736.3982496,2957664.0
1746681736.4832468,2970720.0
1746681736.5509238,2983776.0
1746681736.6292922,2996960.0
1746681736.691612,3010144.0
1746681736.7579615,3023328.0
1746681736.8335924,3036512.0
1746681736.9027536,3049856.0
1746681736.9624562,3063200.0
1746681737.026781,3076544.0
1746681737.0978105,3089888.0
1746681737.1589723,3103232.0
1746681737.2391877,3116608.0
1746681737.3219037,3130080.0
1746681737.390679,3143552.0
1746681737.4590154,3157024.0
1746681737.5420609,3170528.0
1746681737.6119194,3184128.0
1746681737.6746352,3197728.0
1746681737.7505932,3211328.0
1746681737.842954,3224992.0
1746681737.914699,3238656.0
1746681738.0017045,3252352.0
1746681738.0778215,3266208.0
1746681738.142853,3280064.0
1746681738.2068815,3293920.0
1746681738.282062,3307776.0
1746681738.3508542,3321632.0
1746681738.423393,3335552.0
1746681738.5107052,3349472.0
1746681738.579227,3363456.0
1746681738.6559792,3377440.0
1746681738.7273116,3391488.0
1746681738.7992094,3405536.0
1746681738.8805814,3420416.0
1746681738.946391,3435296.0
1746681739.0086758,3450176.0
1746681739.0631077,3465056.0
1746681739.1271,3479936.0
1746681739.2037282,3494816.0
1746681739.2630823,3509696.0
1746681739.343144,3524576.0
1746681739.4226546,3539456.0
1746681739.4818277,3554336.0
1746681739.5580435,3569216.0
1746681739.623078,3584096.0
1746681739.6879835,3598976.0
1746681739.7512052,3613856.0
1746681739.8151991,3628736.0
1746681739.8788433,3643616.0
1746681739.9428334,3658496.0
1746681740.019829,3673376.0
1746681740.0802307,3688256.0
1746681740.1510184,3703136.0
1746681740.2109132,3718016.0
1746681740.2910495,3732896.0
1746681740.3654075,3747776.0
1746681740.4338527,3762656.0
1746681740.4989815,3777536.0
1746681740.5628939,3792416.0
1746681740.751313,3807328.0
1746681740.8261251,3822272.0
1746681740.910709,3837824.0
1746681740.9710958,3853376.0
1746681741.0355067,3868928.0
1746681741.0910625,3884480.0
1746681741.15918,3900032.0
1746681741.2300503,3915584.0
1746681741.295125,3931136.0
1746681741.3551385,3946688.0
1746681741.4150786,3962240.0
1746681741.4807742,3977792.0
1746681741.53564,3993344.0
1746681741.599979,4008896.0
1746681741.6601343,4024448.0
1746681741.7320952,4040000.0
1746681741.7909837,4055552.0
1746681741.8631184,4071104.0
1746681741.9269612,4086656.0
1746681742.0262418,4102208.0
1746681742.095465,4117760.0
1746681742.1944697,4133376.0
1746681742.2660716,4148992.0
1746681742.3432848,4164672.0
1746681742.414172,4180352.0
1746681742.4957182,4196064.0
1746681742.5715702,4211808.0
1746681742.6472297,4227584.0
1746681742.7156074,4243488.0
1746681742.7839851,4259392.0
1746681742.8434083,4275296.0
1746681742.911382,4291200.0
1746681742.9830673,4307168.0
1746681743.0480397,4323136.0
1746681743.1302018,4339264.0
1746681743.1875038,4355392.0
1746681743.2621493,4371520.0
1746681743.3269181,4387648.0
1746681743.3972838,4403776.0
1746681743.478417,4419936.0
1746681743.5561018,4436128.0
1746681743.6424246,4452352.0
1746681743.726204,4468608.0
1746681743.8008013,4484928.0
1746681743.858947,4501248.0
1746681743.9247792,4517696.0
1746681743.9793258,4534144.0
1746681744.0433679,4550592.0
1746681744.1110146,4567040.0
1746681744.1821542,4583520.0
1746681744.2575583,4600064.0
1746681744.3273458,4616608.0
1746681744.3970132,4633216.0
1746681744.466252,4649824.0
1746681744.5422664,4666464.0
1746681744.6239598,4683168.0
1746681744.6913605,4699872.0
1746681744.7639222,4716640.0
1746681744.846211,4733408.0
1746681744.9302819,4750240.0
1746681744.9910321,4767072.0
1746681745.0713012,4783968.0
1746681745.1328201,4800864.0
1746681745.207291,4817824.0
1746681745.2693763,4834784.0
1746681745.3515997,4851776.0
1746681745.427571,4868896.0
1746681745.4933927,4886016.0
1746681745.5509007,4903136.0
1746681745.6108215,4920256.0
1746681745.687166,4937408.0
1746681745.7702174,4954624.0
1746681745.8347435,4971840.0
1746681745.9028873,4989088.0
1746681745.9764974,5006432.0
1746681746.0348094,5023776.0
1746681746.1018658,5041120.0
1746681746.1711867,5058496.0
1746681746.2555904,5075936.0
1746681746.3268871,5093376.0
1746681746.4036627,5110944.0
1746681746.4717891,5128512.0
1746681746.5399659,5146080.0
1746681746.6064265,5163648.0
1746681746.6865296,5181248.0
1746681746.7592566,5198944.0
1746681746.819373,5216640.0
1746681746.8863924,5234336.0
1746681746.9656434,5252544.0
1746681747.0381236,5270752.0
1746681747.0915012,5288960.0
1746681747.1460702,5307168.0
1746681747.210131,5325376.0
1746681747.2712204,5343584.0
1746681747.3314977,5361792.0
1746681747.3874803,5380000.0
1746681747.4557312,5398208.0
1746681747.5273347,5416416.0
1746681747.5911422,5434624.0
1746681747.6586988,5452832.0
1746681747.7296576,5471040.0
1746681747.7946844,5489248.0
1746681747.8659914,5507456.0
1746681747.92911,5525664.0
1746681748.0147772,5543904.0
1746681748.0896213,5562176.0
1746681748.1467648,5580512.0
1746681748.2111857,5598848.0
1746681748.2897775,5617408.0
1746681748.349675,5635968.0
1746681748.4137607,5654528.0
1746681748.4708397,5673088.0
1746681748.5387173,5691648.0
1746681748.6133845,5710208.0
1746681748.672145,5728768.0
1746681748.7432387,5747392.0
1746681748.8000298,5766016.0
1746681748.8760242,5784672.0
1746681748.9452856,5803392.0
1746681749.004405,5822112.0
1746681749.077064,5840896.0
1746681749.1406047,5859680.0
1746681749.2157202,5878496.0
1746681749.285083,5897440.0
1746681749.3512402,5916384.0
1746681749.404992,5935328.0
1746681749.474131,5954272.0
1746681749.5581098,5973280.0
1746681749.6190588,5992288.0
1746681749.6811051,6011328.0
1746681749.752176,6030432.0
1746681749.819816,6049536.0
1746681749.9016802,6068736.0
1746681749.9589784,6087936.0
1746681750.01974,6107136.0
1746681750.0901694,6126368.0
1746681750.159026,6145664.0
1746681750.2156253,6164960.0
1746681750.283858,6184352.0
1746681750.3543365,6203744.0
1746681750.4262109,6223136.0
1746681750.5142071,6242624.0
1746681750.5865192,6262112.0
1746681750.6517704,6281600.0
1746681750.7264328,6301120.0
1746681750.8032324,6320704.0
1746681750.856064,6340288.0
1746681750.924524,6359904.0
1746681750.9912896,6379584.0
1746681751.0579832,6399264.0
1746681751.1313639,6419040.0
1746681751.202122,6438816.0
1746681751.2739358,6458592.0
1746681751.3544807,6478400.0
1746681751.435178,6498752.0
1746681751.5071933,6519104.0
1746681751.5707004,6539456.0
1746681751.6419609,6559808.0
1746681751.699106,6580160.0
1746681751.7565565,6600512.0
1746681751.8312576,6620864.0
1746681751.8918185,6641216.0
1746681751.950985,6661568.0
1746681752.0191047,6681920.0
1746681752.0876105,6702272.0
1746681752.1662037,6722624.0
1746681752.2299085,6742976.0
1746681752.3060818,6763328.0
1746681752.3718414,6783680.0
1746681752.4552207,6804032.0
1746681752.5301187,6824384.0
1746681752.6221561,6844800.0
1746681752.686384,6865216.0
1746681752.7519746,6885696.0
1746681752.8302748,6906176.0
1746681752.9032843,6926720.0
1746681752.9712145,6947264.0
1746681753.0391986,6967872.0
1746681753.103387,6988480.0
1746681753.175362,7009152.0
1746681753.243255,7029824.0
1746681753.326317,7050528.0
1746681753.4103224,7071360.0
1746681753.4757454,7092192.0
1746681753.5473442,7113024.0
1746681753.6193779,7133856.0
1746681753.7062862,7154880.0
1746681753.7708445,7175904.0
1746681753.8419878,7196928.0
1746681753.9139822,7217952.0
1746681753.9773424,7238976.0
1746681754.047224,7260000.0
1746681754.1300683,7281728.0
1746681754.1849651,7303456.0
1746681754.241621,7325184.0
1746681754.3036819,7346912.0
1746681754.3628874,7368640.0
1746681754.4286695,7390368.0
1746681754.4899933,7412096.0
1746681754.5551844,7433824.0
1746681754.615924,7455552.0
1746681754.678875,7477280.0
1746681754.742541,7499008.0
1746681754.8072147,7520736.0
1746681754.883207,7542464.0
1746681754.947197,7564192.0
1746681755.0167158,7585920.0
1746681755.075059,7607648.0
1746681755.1437325,7629376.0
1746681755.2110798,7651104.0
1746681755.273118,7672832.0
1746681755.3456273,7694560.0
1746681755.4111168,7716288.0
1746681755.487441,7738016.0
1746681755.5834422,7759840.0
1746681755.654072,7781664.0
1746681755.707125,7803488.0
1746681755.7862785,7825408.0
1746681755.8572762,7847328.0
1746681755.9341865,7869248.0
1746681756.0120387,7891744.0
1746681756.075141,7914240.0
1746681756.13372,7936736.0
1746681756.20196,7959232.0
1746681756.2739568,7981728.0
1746681756.3501785,8004224.0
1746681756.4099085,8026720.0
1746681756.4982548,8049216.0
1746681756.5705798,8071712.0
1746681756.642092,8094208.0
1746681756.7150311,8116704.0
1746681756.7858074,8139200.0
1746681756.85342,8161696.0
1746681756.9297569,8184192.0
1746681756.9907968,8206688.0
1746681757.0589547,8229184.0
1746681757.1338356,8251680.0
1746681757.2072418,8274176.0
1746681757.3061156,8296704.0
1746681757.382206,8319296.0
1746681757.4503005,8341888.0
1746681757.5236237,8364544.0
1746681757.5874603,8387200.0
1746681757.6713338,8410592.0
1746681757.7324367,8433984.0
1746681757.8020816,8457376.0
1746681757.8660948,8480768.0
1746681757.9272199,8504160.0
1746681757.9940665,8527552.0
1746681758.055284,8550944.0
1746681758.1151977,8574336.0
1746681758.1901765,8597728.0
1746681758.2552545,8621120.0
1746681758.3261845,8644512.0
1746681758.4019675,8667904.0
1746681758.4669127,8691296.0
1746681758.538961,8714688.0
1746681758.611358,8738080.0
1746681758.6935115,8761472.0
1746681758.76975,8784864.0
1746681758.8309066,8808256.0
1746681758.9058053,8831648.0
1746681758.9665933,8855040.0
1746681759.0267012,8878432.0
1746681759.1095722,8901824.0
1746681759.1786702,8925216.0
1746681759.257553,8948608.0
1746681759.3232496,8972064.0
1746681759.398589,8995520.0
1746681759.4630413,9019328.0
1746681759.5254223,9043136.0
1746681759.5828168,9066944.0
1746681759.6453156,9090752.0
1746681759.7134116,9114560.0
1746681759.790145,9138368.0
1746681759.8619285,9162176.0
1746681759.9256775,9185984.0
1746681759.9939494,9209792.0
1746681760.0524757,9233600.0
1746681760.1149251,9257408.0
1746681760.1957026,9281312.0
1746681760.2660077,9305216.0
1746681760.3344905,9329120.0
1746681760.4045608,9353056.0
1746681760.4781249,9377024.0
1746681760.5513268,9401024.0
1746681760.6422553,9425152.0
1746681760.7113955,9449280.0
1746681760.7952127,9473408.0
1746681760.8555908,9497536.0
1746681760.9298584,9521696.0
1746681761.0033367,9545920.0
1746681761.0752962,9570144.0
1746681761.1597164,9594432.0
1746681761.250338,9618720.0
1746681761.3314161,9643040.0
1746681761.4154236,9667840.0
1746681761.4822202,9692640.0
1746681761.5395772,9717440.0
1746681761.6102347,9742240.0
1746681761.6824706,9767040.0
1746681761.7432506,9791840.0
1746681761.811335,9816640.0
1746681761.875331,9841440.0
1746681761.9474695,9866240.0
1746681762.0112941,9891040.0
1746681762.0792918,9915840.0
1746681762.1411915,9940640.0
1746681762.209568,9965440.0
1746681762.2793748,9990240.0
1746681762.3520303,10015040.0
1746681762.452065,10039936.0
1746681762.516,10064832.0
1746681762.587349,10089728.0
1746681762.6715448,10114688.0
1746681762.7393117,10139648.0
1746681762.8239887,10164992.0
1746681762.8900986,10190336.0
1746681762.9597685,10215680.0
1746681763.0434651,10241024.0
1746681763.1072164,10266368.0
1746681763.1670825,10291712.0
1746681763.232828,10317056.0
1746681763.2966523,10342400.0
1746681763.3592806,10367744.0
1746681763.423363,10393088.0
1746681763.483331,10418432.0
1746681763.555438,10443776.0
1746681763.6504207,10469184.0
1746681763.7235475,10494592.0
1746681763.8000245,10520032.0
1746681763.8808002,10545536.0
1746681763.9584281,10571040.0
1746681764.035595,10596608.0
1746681764.0984395,10622176.0
1746681764.1755576,10647776.0
1746681764.251756,10673440.0
1746681764.319606,10699104.0
1746681764.3901117,10724832.0
1746681764.466998,10750560.0
1746681764.5434256,10776320.0
1746681764.614118,10802240.0
1746681764.6863565,10828160.0
1746681764.755594,10854080.0
1746681764.8234453,10880000.0
1746681764.9064488,10905920.0
1746681764.987971,10931904.0
1746681765.0487056,10957888.0
1746681765.1234758,10983936.0
1746681765.1881542,11009984.0
1746681765.2662387,11036064.0
1746681765.3465273,11062176.0
1746681765.4303071,11088320.0
1746681765.5123289,11114496.0
1746681765.581415,11140768.0
1746681765.651736,11167040.0
1746681765.7349215,11193312.0
1746681765.8158863,11219648.0
1746681765.8866463,11245984.0
1746681765.963817,11272352.0
1746681766.046613,11298752.0
1746681766.1255147,11325184.0
1746681766.2017713,11351648.0
1746681766.2879393,11378240.0
1746681766.360273,11404832.0
1746681766.431188,11431424.0
1746681766.5038772,11458016.0
1746681766.5961819,11484672.0
1746681766.6651928,11511328.0
1746681766.7408552,11538016.0
1746681766.8174183,11564768.0
1746681766.8950124,11591520.0
1746681766.9843078,11618336.0
1746681767.0517929,11645152.0
1746681767.1208808,11672000.0
1746681767.2004867,11698880.0
1746681767.27939,11725888.0
1746681767.3440912,11752896.0
1746681767.411314,11779904.0
1746681767.479179,11806912.0
1746681767.5552707,11834080.0
1746681767.615148,11861248.0
1746681767.6831892,11888416.0
1746681767.7459497,11915584.0
1746681767.8118594,11942752.0
1746681767.89936,11970048.0
1746681767.9561126,11997344.0
1746681768.025288,12024640.0
1746681768.0850303,12051936.0
1746681768.1716802,12079264.0
1746681768.2589438,12107136.0
1746681768.3139198,12135008.0
1746681768.378303,12162880.0
1746681768.4463925,12190752.0
1746681768.5116322,12218624.0
1746681768.5875123,12246496.0
1746681768.6553888,12274368.0
1746681768.7194793,12302240.0
1746681768.7762282,12330112.0
1746681768.8394186,12357984.0
1746681768.9009206,12385856.0
1746681768.9602857,12413728.0
1746681769.0274172,12441600.0
1746681769.1064525,12469472.0
1746681769.1754992,12497344.0
1746681769.2462006,12525216.0
1746681769.3154342,12553088.0
1746681769.4195836,12580992.0
1746681769.4955018,12608960.0
1746681769.5635166,12636928.0
1746681769.6464982,12664960.0
1746681769.7115643,12692992.0
1746681769.7875655,12721088.0
1746681769.8528504,12749184.0
1746681769.944692,12778240.0
1746681770.0008152,12807296.0
1746681770.0597944,12836352.0
1746681770.1193562,12865408.0
1746681770.1837401,12894464.0
1746681770.2473655,12923520.0
1746681770.3031235,12952576.0
1746681770.3699043,12981632.0
1746681770.434915,13010688.0
1746681770.499117,13039744.0
1746681770.559062,13068800.0
1746681770.6219213,13097856.0
1746681770.6927495,13126912.0
1746681770.7550478,13155968.0
1746681770.83126,13185024.0
1746681770.910373,13214080.0
1746681770.971731,13243136.0
1746681771.043374,13272192.0
1746681771.1153107,13301248.0
1746681771.1872694,13330304.0
1746681771.261437,13359360.0
1746681771.3313754,13388416.0
1746681771.402352,13417472.0
1746681771.4718435,13446528.0
1746681771.5352871,13475584.0
1746681771.6080027,13504640.0
1746681771.6713283,13533696.0
1746681771.7436316,13562752.0
