SECONDS,prefix_cache_block_evictions
1746689107.327098,0.0
1746689107.3469415,0.0
1746689107.3702536,0.0
1746689107.3946033,0.0
1746689107.4114268,0.0
1746689107.4422646,0.0
1746689107.4694147,0.0
1746689107.4870644,0.0
1746689107.506881,0.0
1746689107.5423746,0.0
1746689107.5662897,0.0
1746689107.596343,0.0
1746689107.6141312,0.0
1746689107.6349413,0.0
1746689107.6549988,0.0
1746689107.6741135,0.0
1746689107.698528,0.0
1746689107.7185984,0.0
1746689107.7541924,0.0
1746689107.7781346,0.0
1746689107.7965467,0.0
1746689107.8224604,0.0
1746689107.846625,0.0
1746689107.8883123,0.0
1746689107.9071572,0.0
1746689107.9264123,0.0
1746689107.969509,0.0
1746689107.9866638,0.0
1746689108.0112731,0.0
1746689108.0303495,0.0
1746689108.0511007,0.0
1746689108.0703762,0.0
1746689108.105282,0.0
1746689108.12224,0.0
1746689108.1783688,0.0
1746689108.2320392,0.0
1746689108.2826295,0.0
1746689108.3299942,0.0
1746689108.349463,0.0
1746689108.3669493,0.0
1746689108.3847458,0.0
1746689108.4027123,0.0
1746689108.4200702,0.0
1746689108.437306,0.0
1746689108.4545105,0.0
1746689108.4714775,0.0
1746689108.4884295,0.0
1746689108.5054755,0.0
1746689108.5225658,0.0
1746689108.539742,0.0
1746689108.5572066,0.0
1746689108.5755303,0.0
1746689108.592554,0.0
1746689108.6091986,0.0
1746689108.6258647,0.0
1746689108.642751,0.0
1746689108.6597688,0.0
1746689108.6767242,0.0
1746689108.7153025,0.0
1746689108.7322161,0.0
1746689108.7488883,0.0
1746689108.7656555,0.0
1746689108.7824574,0.0
1746689108.799053,0.0
1746689108.8155665,0.0
1746689108.8321207,0.0
1746689108.8486443,0.0
1746689108.8653138,0.0
1746689108.881871,0.0
1746689108.8984544,0.0
1746689108.9151514,0.0
1746689108.9317343,0.0
1746689108.9487796,0.0
1746689108.965586,0.0
1746689108.982327,0.0
1746689108.9989736,0.0
1746689109.0155158,0.0
1746689109.0320406,0.0
1746689109.0486286,0.0
1746689109.0652242,0.0
1746689109.0818002,0.0
1746689109.0983202,0.0
1746689109.1148717,0.0
1746689109.1313665,0.0
1746689109.1774542,0.0
1746689109.226382,0.0
1746689109.2724428,0.0
1746689109.294994,0.0
1746689109.3127167,0.0
1746689109.330299,0.0
1746689109.3478544,0.0
1746689109.365392,0.0
1746689109.3829398,0.0
1746689109.4003568,0.0
1746689109.4176636,0.0
1746689109.437235,0.0
1746689109.4547687,0.0
1746689109.4722354,0.0
1746689109.4894958,0.0
1746689109.5069783,0.0
1746689109.5242207,0.0
1746689109.5416663,0.0
1746689109.5587122,0.0
1746689109.575734,0.0
1746689109.5931778,0.0
1746689109.6102724,0.0
1746689109.6273267,0.0
1746689109.644037,0.0
1746689109.6608121,0.0
1746689109.6772785,0.0
1746689109.6936944,0.0
1746689109.7101812,0.0
1746689109.7266674,0.0
1746689109.743155,0.0
1746689109.7597241,0.0
1746689109.7764084,0.0
1746689109.792738,0.0
1746689109.8090854,0.0
1746689109.825577,0.0
1746689109.84212,0.0
1746689109.8587625,0.0
1746689109.875383,0.0
1746689109.892043,0.0
1746689109.9085813,0.0
1746689109.9252021,0.0
1746689109.941657,0.0
1746689109.958193,0.0
1746689109.9741566,0.0
1746689109.9920144,0.0
1746689110.0080147,0.0
1746689110.0240035,0.0
1746689110.0399961,0.0
1746689110.0559137,0.0
1746689110.0717819,0.0
1746689110.0879288,0.0
1746689110.1037016,0.0
1746689110.1195784,0.0
1746689110.1356144,0.0
1746689110.1523705,0.0
1746689110.1736443,0.0
1746689110.222531,0.0
1746689110.2713165,0.0
1746689110.2929144,0.0
1746689110.3151832,0.0
1746689110.3350017,0.0
1746689110.3543303,0.0
1746689110.378362,0.0
1746689110.3990452,0.0
1746689110.4224,0.0
1746689110.4434543,0.0
1746689110.466164,0.0
1746689110.4874077,0.0
1746689110.5102375,0.0
1746689110.5317883,0.0
1746689110.5543487,0.0
1746689110.5757108,0.0
1746689110.5982883,0.0
1746689110.6195145,0.0
1746689110.6423068,0.0
1746689110.6634748,0.0
1746689110.6861873,0.0
1746689110.7075377,0.0
1746689110.7301805,0.0
1746689110.7514958,0.0
1746689110.7742195,0.0
1746689110.7955341,0.0
1746689110.8183959,0.0
1746689110.8394742,0.0
1746689110.8621855,0.0
1746689110.8835075,0.0
1746689110.9103487,0.0
1746689110.9349086,0.0
1746689110.9623542,0.0
1746689110.9834552,0.0
1746689110.999957,0.0
1746689111.0188394,0.0
1746689111.0388947,0.0
1746689111.0581741,0.0
1746689111.0788813,0.0
1746689111.0988917,0.0
1746689111.118168,0.0
1746689111.1387956,0.0
1746689111.158837,0.0
1746689111.2103739,0.0
1746689111.2544787,0.0
1746689111.3041558,0.0
1746689111.3577983,0.0
1746689111.4059088,0.0
1746689111.4507866,0.0
1746689111.4951112,0.0
1746689111.5434747,0.0
1746689111.6313682,0.0
1746689111.655228,0.0
1746689111.6788437,0.0
1746689111.700843,0.0
1746689111.7250504,0.0
1746689111.748927,0.0
1746689111.770718,0.0
1746689111.794792,0.0
1746689111.8167987,0.0
1746689111.8450825,0.0
1746689111.8688154,0.0
1746689111.8969622,0.0
1746689111.920841,0.0
1746689111.9548416,0.0
1746689111.9868546,0.0
1746689112.0099702,0.0
1746689112.030877,0.0
1746689112.053133,0.0
1746689112.0771036,0.0
1746689112.1050267,0.0
1746689112.1330383,0.0
1746689112.1651,0.0
1746689112.1927943,0.0
1746689112.2210004,0.0
1746689112.261984,0.0
1746689112.3115537,0.0
1746689112.3633626,0.0
1746689112.4381912,0.0
1746689112.4672766,0.0
1746689112.505708,0.0
1746689112.541663,0.0
1746689112.5669339,0.0
1746689112.5891178,0.0
1746689112.6171978,0.0
1746689112.6411774,0.0
1746689112.6791227,0.0
1746689112.7011151,0.0
1746689112.7292466,0.0
1746689112.757261,0.0
1746689112.7851954,0.0
1746689112.8190024,0.0
1746689112.8429413,0.0
1746689112.8766508,0.0
1746689112.8972235,0.0
1746689112.9251857,0.0
1746689112.9532728,0.0
1746689112.9812124,0.0
1746689113.0092697,0.0
1746689113.0511181,0.0
1746689113.0731316,0.0
1746689113.0971014,0.0
1746689113.125224,0.0
1746689113.1572707,0.0
1746689113.1952095,0.0
1746689113.215175,0.0
1746689113.2386844,0.0
1746689113.2626815,0.0
1746689113.302103,0.0
1746689113.3612456,0.0
1746689113.4180288,0.0
1746689113.4837592,0.0
1746689113.5395133,0.0
1746689113.566128,0.0
1746689113.5911963,0.0
1746689113.614275,0.0
1746689113.6347363,0.0
1746689113.6614313,0.0
1746689113.6828272,0.0
1746689113.709446,0.0
1746689113.7308571,0.0
1746689113.7590632,0.0
1746689113.7909875,0.0
1746689113.8190029,0.0
1746689113.8469665,0.0
1746689113.874979,0.0
1746689113.905878,0.0
1746689113.9269502,0.0
1746689113.9617884,0.0
1746689113.9874206,0.0
1746689114.0152218,0.0
1746689114.0431554,0.0
1746689114.0711946,0.0
1746689114.095035,0.0
1746689114.1237729,0.0
1746689114.1515424,0.0
1746689114.185073,0.0
1746689114.2216985,0.0
1746689114.2429051,0.0
1746689114.2775812,0.0
1746689114.3299675,0.0
1746689114.3833017,0.0
1746689114.4435766,0.0
1746689114.499632,0.0
1746689114.5479362,0.0
1746689114.6107595,0.0
1746689114.642384,0.0
1746689114.6716142,0.0
1746689114.6938934,0.0
1746689114.727552,0.0
1746689114.7501245,0.0
1746689114.7852232,0.0
1746689114.81141,0.0
1746689114.8351908,0.0
1746689114.856277,0.0
1746689114.8775618,0.0
1746689114.9101949,0.0
1746689114.9321835,0.0
1746689114.9529207,0.0
1746689114.986183,0.0
1746689115.0078816,0.0
1746689115.029012,0.0
1746689115.0622566,0.0
1746689115.0841084,0.0
1746689115.104885,0.0
1746689115.1305861,0.0
1746689115.161732,0.0
1746689115.183572,0.0
1746689115.2038636,0.0
1746689115.229841,0.0
1746689115.2533672,0.0
1746689115.2935658,0.0
1746689115.3256652,0.0
1746689115.3752923,0.0
1746689115.4313786,0.0
1746689115.4767227,0.0
1746689115.5437582,0.0
1746689115.5883248,0.0
1746689115.6359193,0.0
1746689115.6833885,0.0
1746689115.7315514,0.0
1746689115.7795858,0.0
1746689115.8383677,0.0
1746689115.885166,0.0
1746689115.9435112,0.0
1746689115.9903362,0.0
1746689116.0401788,0.0
1746689116.1159806,0.0
1746689116.1755004,0.0
1746689116.2212846,0.0
1746689116.2996762,0.0
1746689116.362698,0.0
1746689116.3908384,0.0
1746689116.4415739,0.0
1746689116.5045457,0.0
1746689116.5639462,0.0
1746689116.6143997,0.0
1746689116.6841671,0.0
1746689116.7124624,0.0
1746689116.7424557,0.0
1746689116.7675972,0.0
1746689116.790902,0.0
1746689116.8194528,0.0
1746689116.85568,0.0
1746689116.883463,0.0
1746689116.9075923,0.0
1746689116.9354968,0.0
1746689116.9676602,0.0
1746689116.9954107,0.0
1746689117.0223637,0.0
1746689117.0472484,0.0
1746689117.0712912,0.0
1746689117.0952764,0.0
1746689117.1264324,0.0
1746689117.1552546,0.0
1746689117.1823382,0.0
1746689117.2044919,0.0
1746689117.2303054,0.0
1746689117.2527025,0.0
1746689117.2781403,0.0
1746689117.3002236,0.0
1746689117.3263078,0.0
1746689117.3508654,0.0
1746689117.3782141,0.0
1746689117.4347637,0.0
1746689117.4860978,0.0
1746689117.5399163,0.0
1746689117.6149728,0.0
1746689117.6763928,0.0
1746689117.7342494,0.0
1746689117.7838864,0.0
1746689117.8317473,0.0
1746689117.879923,0.0
1746689117.9452193,0.0
1746689117.995752,0.0
1746689118.0516062,0.0
1746689118.1161404,0.0
1746689118.1719499,0.0
1746689118.240403,0.0
1746689118.2958953,0.0
1746689118.3506055,0.0
1746689118.4003763,0.0
1746689118.4585876,0.0
1746689118.5305178,0.0
1746689118.5921736,0.0
1746689118.6630735,0.0
1746689118.7212327,0.0
1746689118.7754076,0.0
1746689118.8362892,0.0
1746689118.885443,0.0
1746689118.93941,0.0
1746689118.9879556,0.0
1746689119.0526981,0.0
1746689119.1123302,0.0
1746689119.1722443,0.0
1746689119.2065387,0.0
1746689119.2398002,0.0
1746689119.2677698,0.0
1746689119.2998738,0.0
1746689119.3279214,0.0
1746689119.355788,0.0
1746689119.3837361,0.0
1746689119.4091682,0.0
1746689119.4373956,0.0
1746689119.4650953,0.0
1746689119.528488,0.0
1746689119.5845919,0.0
1746689119.644251,0.0
1746689119.6931088,0.0
1746689119.7499402,0.0
1746689119.8058693,0.0
1746689119.8794177,0.0
1746689119.9380763,0.0
1746689120.0047688,0.0
1746689120.0671787,0.0
1746689120.1222372,0.0
1746689120.156387,0.0
1746689120.1853828,0.0
1746689120.2161596,0.0
1746689120.2509425,0.0
1746689120.278302,0.0
1746689120.312137,0.0
1746689120.3426847,0.0
1746689120.3700986,0.0
1746689120.3976488,0.0
1746689120.4324217,0.0
1746689120.462697,0.0
1746689120.4895916,0.0
1746689120.5239801,0.0
1746689120.5911553,0.0
1746689120.645654,0.0
1746689120.7240493,0.0
1746689120.784754,0.0
1746689120.844464,0.0
1746689120.9010594,0.0
1746689120.9643495,0.0
1746689121.040637,0.0
1746689121.0926657,0.0
1746689121.1525931,0.0
1746689121.219068,0.0
1746689121.2782009,0.0
1746689121.347355,0.0
1746689121.403945,0.0
1746689121.454091,0.0
1746689121.5054924,0.0
1746689121.5604503,0.0
1746689121.6374419,0.0
1746689121.6991653,0.0
1746689121.7670436,0.0
1746689121.8331447,0.0
1746689121.8995929,0.0
1746689121.9609978,0.0
1746689122.0361543,0.0
1746689122.1038888,0.0
1746689122.169236,0.0
1746689122.2222302,0.0
1746689122.3039534,0.0
1746689122.3818812,0.0
1746689122.451575,0.0
1746689122.5080132,0.0
1746689122.5407538,0.0
1746689122.5728111,0.0
1746689122.6088107,0.0
1746689122.6473172,0.0
1746689122.7155776,0.0
1746689122.7732809,0.0
1746689122.84522,0.0
1746689122.9053721,0.0
1746689122.9773304,0.0
1746689123.0352077,0.0
1746689123.1038535,0.0
1746689123.1732798,0.0
1746689123.228894,0.0
1746689123.3038905,0.0
1746689123.363587,0.0
1746689123.4309816,0.0
1746689123.4686859,0.0
1746689123.5033426,0.0
1746689123.5332773,0.0
1746689123.5646126,0.0
1746689123.5996425,0.0
1746689123.640814,0.0
1746689123.674413,0.0
1746689123.7128649,0.0
1746689123.777434,0.0
1746689123.838075,0.0
1746689123.9134634,0.0
1746689123.9894767,0.0
1746689124.0660334,0.0
1746689124.1414669,0.0
1746689124.2215347,0.0
1746689124.2974138,0.0
1746689124.3534904,0.0
1746689124.413026,0.0
1746689124.480039,0.0
1746689124.5376039,0.0
1746689124.6227572,0.0
1746689124.6854303,0.0
1746689124.7616336,0.0
1746689124.8298428,0.0
1746689124.905679,0.0
1746689124.9822085,0.0
1746689125.0497556,0.0
1746689125.1136498,0.0
1746689125.1903105,0.0
1746689125.2541668,0.0
1746689125.326662,0.0
1746689125.405904,0.0
1746689125.48188,0.0
1746689125.5578249,0.0
1746689125.6327279,0.0
1746689125.701843,0.0
1746689125.762312,0.0
1746689125.8409686,0.0
1746689125.9142127,0.0
1746689125.9868934,0.0
1746689126.0619352,0.0
1746689126.1366007,0.0
1746689126.199289,0.0
1746689126.2658684,0.0
1746689126.3277082,0.0
1746689126.3959246,0.0
1746689126.4831777,0.0
1746689126.5579863,0.0
1746689126.6205323,0.0
1746689126.703382,0.0
1746689126.7735884,0.0
1746689126.8480275,0.0
1746689126.9058077,0.0
1746689126.9810953,0.0
1746689127.0395083,0.0
1746689127.1178079,0.0
1746689127.1797402,0.0
1746689127.2519417,0.0
1746689127.33429,0.0
1746689127.4009366,0.0
1746689127.4864666,0.0
1746689127.5680895,0.0
1746689127.6339445,0.0
1746689127.6979501,0.0
1746689127.7615867,0.0
1746689127.8487575,0.0
1746689127.924345,0.0
1746689127.9860296,0.0
1746689128.066252,0.0
1746689128.154654,0.0
1746689128.2302444,0.0
1746689128.3022747,0.0
1746689128.3732522,0.0
1746689128.47453,0.0
1746689128.5521088,0.0
1746689128.6246586,0.0
1746689128.6899722,0.0
1746689128.7548995,0.0
1746689128.8205137,0.0
1746689128.9222689,0.0
1746689128.9874291,0.0
1746689129.0501828,0.0
1746689129.1205668,0.0
1746689129.1885405,0.0
1746689129.2907825,0.0
1746689129.3575644,0.0
1746689129.4250138,0.0
1746689129.496541,0.0
1746689129.562748,0.0
1746689129.6662812,0.0
1746689129.7353702,0.0
1746689129.8182333,0.0
1746689129.8880756,0.0
1746689129.9582434,0.0
1746689130.0353298,0.0
1746689130.106961,0.0
1746689130.169127,0.0
1746689130.2504997,0.0
1746689130.3180232,0.0
1746689130.3814964,0.0
1746689130.457426,0.0
1746689130.5217173,0.0
1746689130.6191695,0.0
1746689130.683378,0.0
1746689130.7478344,0.0
1746689130.8100545,0.0
1746689130.8978276,0.0
1746689130.9677477,0.0
1746689131.0340106,0.0
1746689131.1188629,0.0
1746689131.1823385,0.0
1746689131.2716706,0.0
1746689131.3433008,0.0
1746689131.4155464,0.0
1746689131.4881074,0.0
1746689131.5585184,0.0
1746689131.6383314,0.0
1746689131.714283,0.0
1746689131.7831578,0.0
1746689131.8770714,0.0
1746689131.94447,0.0
1746689132.006049,0.0
1746689132.0741878,0.0
1746689132.164159,0.0
1746689132.229906,0.0
1746689132.3145075,0.0
1746689132.3782022,0.0
1746689132.4409158,0.0
1746689132.529755,0.0
1746689132.5942192,0.0
1746689132.674354,0.0
1746689132.7505193,0.0
1746689132.834479,0.0
1746689132.902376,0.0
1746689132.9763808,0.0
1746689133.042078,0.0
1746689133.105576,0.0
1746689133.2024875,0.0
1746689133.2654095,0.0
1746689133.3543193,0.0
1746689133.4168973,0.0
1746689133.5067086,0.0
1746689133.582202,0.0
1746689133.6667979,0.0
1746689133.7422836,0.0
1746689133.8225658,0.0
1746689133.9010808,0.0
1746689133.967863,0.0
1746689134.030261,0.0
1746689134.118811,0.0
1746689134.1819541,0.0
1746689134.2722476,0.0
1746689134.33837,0.0
1746689134.4019444,0.0
1746689134.470151,0.0
1746689134.5546808,0.0
1746689134.626255,0.0
1746689134.694476,0.0
1746689134.7824643,0.0
1746689134.8461518,0.0
1746689134.929281,0.0
1746689135.0226297,0.0
1746689135.0987322,0.0
1746689135.1746957,0.0
1746689135.257533,0.0
1746689135.330757,0.0
1746689135.4138944,0.0
1746689135.4787428,0.0
1746689135.5598402,0.0
1746689135.6267781,0.0
1746689135.7113955,0.0
1746689135.773475,0.0
1746689135.8650813,0.0
1746689135.9349384,0.0
1746689136.0265944,0.0
1746689136.0951588,0.0
1746689136.1593134,0.0
1746689136.2548106,0.0
1746689136.3299847,0.0
1746689136.3943987,0.0
1746689136.4852211,0.0
1746689136.5625994,0.0
1746689136.6386921,0.0
1746689136.7068126,0.0
1746689136.7946005,0.0
1746689136.8745823,0.0
1746689136.942746,0.0
1746689137.0109947,0.0
1746689137.0989478,0.0
1746689137.1738167,0.0
1746689137.2544863,0.0
1746689137.3184295,0.0
1746689137.3905842,0.0
1746689137.4551408,0.0
1746689137.5260742,0.0
1746689137.6304646,0.0
1746689137.70475,0.0
1746689137.7789507,0.0
1746689137.8463528,0.0
1746689137.9274728,0.0
1746689137.9900756,0.0
1746689138.0566576,0.0
1746689138.1398492,0.0
1746689138.2011359,0.0
1746689138.2791111,0.0
1746689138.362496,0.0
1746689138.4300876,0.0
1746689138.5018778,0.0
1746689138.5703864,0.0
1746689138.6648414,0.0
1746689138.7490325,0.0
1746689138.8257847,0.0
1746689138.8935165,0.0
1746689138.9617767,0.0
1746689139.0303228,0.0
1746689139.0981264,0.0
1746689139.1963284,0.0
1746689139.2586029,0.0
1746689139.338035,0.0
1746689139.4100955,0.0
1746689139.473489,0.0
1746689139.55219,0.0
1746689139.6145227,0.0
1746689139.6910872,0.0
1746689139.7704182,0.0
1746689139.8451424,0.0
1746689139.9241412,0.0
1746689140.0088086,0.0
1746689140.0782428,0.0
1746689140.1446428,0.0
1746689140.2138314,0.0
1746689140.2791598,0.0
1746689140.345804,0.0
1746689140.4110174,0.0
1746689140.4786952,0.0
1746689140.543407,0.0
1746689140.6097662,0.0
1746689140.697817,0.0
1746689140.7607393,0.0
1746689140.8383424,0.0
1746689140.9003174,0.0
1746689140.981757,0.0
1746689141.0544317,0.0
1746689141.1236737,0.0
1746689141.19694,0.0
1746689141.2699397,0.0
1746689141.3339233,0.0
1746689141.4141486,0.0
1746689141.4891922,0.0
1746689141.5536768,0.0
1746689141.640936,0.0
1746689141.7141614,0.0
1746689141.782128,0.0
1746689141.85811,0.0
1746689141.9665275,0.0
1746689142.0422547,0.0
1746689142.113753,0.0
1746689142.194009,0.0
1746689142.257955,0.0
1746689142.3357773,0.0
1746689142.3986895,0.0
1746689142.482677,0.0
1746689142.5497832,0.0
1746689142.641004,0.0
1746689142.7102964,0.0
1746689142.7939477,0.0
1746689142.8590844,0.0
1746689142.9235811,0.0
1746689142.9957047,0.0
1746689143.0862086,0.0
1746689143.1700041,0.0
1746689143.2461472,0.0
1746689143.3203459,0.0
1746689143.3938415,0.0
1746689143.4617925,0.0
1746689143.5307329,0.0
1746689143.6140723,0.0
1746689143.6857948,0.0
1746689143.7589881,0.0
1746689143.8257446,0.0
1746689143.9032943,0.0
1746689143.9923685,0.0
1746689144.0740306,0.0
1746689144.1582816,0.0
1746689144.2261422,0.0
1746689144.3166623,0.0
1746689144.3925364,0.0
1746689144.4587572,0.0
1746689144.5499105,0.0
1746689144.6185904,0.0
1746689144.6983585,0.0
1746689144.774458,0.0
1746689144.8424451,0.0
1746689144.9229686,0.0
1746689145.0007865,0.0
1746689145.0779598,0.0
1746689145.1585116,0.0
1746689145.240518,0.0
1746689145.3100896,0.0
1746689145.3744025,0.0
1746689145.4648404,0.0
1746689145.5342655,0.0
1746689145.606005,0.0
1746689145.6708598,0.0
1746689145.7381282,0.0
1746689145.8341208,0.0
1746689145.9065814,0.0
1746689145.9780862,0.0
1746689146.056599,0.0
1746689146.1314874,0.0
1746689146.2051487,0.0
1746689146.283021,0.0
1746689146.3825471,0.0
1746689146.4478977,0.0
1746689146.5301313,0.0
1746689146.602218,0.0
1746689146.6739848,0.0
1746689146.7459896,0.0
1746689146.8203487,0.0
1746689146.8952777,0.0
1746689146.9778006,0.0
1746689147.0460443,0.0
1746689147.1141324,0.0
1746689147.1821146,0.0
1746689147.2498493,0.0
1746689147.3560708,0.0
1746689147.434085,0.0
1746689147.5183268,0.0
1746689147.5834284,0.0
1746689147.672764,0.0
1746689147.746469,0.0
1746689147.8099828,0.0
1746689147.8926125,0.0
1746689147.970307,0.0
1746689148.0450282,0.0
1746689148.1112611,0.0
1746689148.1973622,0.0
1746689148.2763245,0.0
1746689148.35173,0.0
1746689148.4366415,0.0
1746689148.5091603,0.0
1746689148.5885563,0.0
1746689148.6700795,0.0
1746689148.7419114,0.0
1746689148.8134518,0.0
1746689148.8905377,0.0
1746689148.9581962,0.0
1746689149.0434194,0.0
1746689149.1218576,0.0
1746689149.1943166,0.0
1746689149.2698882,0.0
1746689149.3402207,0.0
1746689149.4326565,0.0
1746689149.5017998,0.0
1746689149.5700126,0.0
1746689149.6622312,0.0
1746689149.729956,0.0
1746689149.7990873,0.0
1746689149.8736906,0.0
1746689149.969863,0.0
1746689150.041685,0.0
1746689150.1266253,0.0
1746689150.2083304,0.0
1746689150.2852437,0.0
1746689150.3507783,0.0
1746689150.4369347,0.0
1746689150.514078,0.0
1746689150.5818,0.0
1746689150.664463,0.0
1746689150.7343335,0.0
1746689150.8340056,0.0
1746689150.9109867,0.0
1746689150.9859004,0.0
1746689151.061956,0.0
1746689151.1581538,0.0
1746689151.2216341,0.0
1746689151.314161,0.0
1746689151.382036,0.0
1746689151.4743512,0.0
1746689151.560811,0.0
1746689151.6304736,0.0
1746689151.7087276,0.0
1746689151.806607,0.0
1746689151.8853314,0.0
1746689151.970302,0.0
1746689152.0644917,0.0
1746689152.1533184,0.0
1746689152.2408452,0.0
1746689152.311457,0.0
1746689152.3994536,0.0
1746689152.4663768,0.0
1746689152.5593054,0.0
1746689152.6599982,0.0
1746689152.7349274,0.0
1746689152.8041975,0.0
1746689152.8762076,0.0
1746689152.9915807,0.0
1746689153.063185,0.0
1746689153.1428497,0.0
1746689153.217327,0.0
1746689153.3193283,0.0
1746689153.391091,0.0
1746689153.4793627,0.0
1746689153.5567415,0.0
1746689153.626579,0.0
1746689153.7204971,0.0
1746689153.8055437,0.0
1746689153.8752038,0.0
1746689153.964328,0.0
1746689154.0350347,0.0
1746689154.1267366,0.0
1746689154.205589,0.0
1746689154.2974522,0.0
1746689154.3939142,0.0
1746689154.4804041,0.0
1746689154.5677795,0.0
1746689154.6436672,0.0
1746689154.7376695,0.0
1746689154.8057516,0.0
1746689154.911481,0.0
1746689154.9904404,0.0
1746689155.0820947,0.0
1746689155.1818407,0.0
1746689155.2824862,0.0
1746689155.3619635,0.0
1746689155.4380078,0.0
1746689155.5404925,0.0
1746689155.6116664,0.0
