SECONDS,prefix_cache_block_misses
1746689105.3188992,8704.0
1746689105.3428178,8864.0
1746689105.3698359,9024.0
1746689105.3950071,9184.0
1746689105.4253807,9344.0
1746689105.4472845,9504.0
1746689105.4713156,9664.0
1746689105.499389,9824.0
1746689105.5169232,9984.0
1746689105.5344388,10144.0
1746689105.551834,10304.0
1746689105.5692046,10464.0
1746689105.5865476,10624.0
1746689105.6041973,10784.0
1746689105.6218183,10944.0
1746689105.6391554,11104.0
1746689105.656534,11264.0
1746689105.6737802,11424.0
1746689105.6912432,11584.0
1746689105.7085092,11744.0
1746689105.7259395,11904.0
1746689105.7435453,12064.0
1746689105.7608855,12224.0
1746689105.7779188,12384.0
1746689105.7951143,12544.0
1746689105.812261,12704.0
1746689105.8292904,12864.0
1746689105.846366,13024.0
1746689105.8634536,13184.0
1746689105.8805425,13344.0
1746689105.8978145,13504.0
1746689105.915109,13664.0
1746689105.9323401,13824.0
1746689105.9494193,13984.0
1746689105.9667335,14144.0
1746689105.983797,14304.0
1746689106.001056,14464.0
1746689106.018403,14624.0
1746689106.035472,14784.0
1746689106.0525255,14944.0
1746689106.0695298,15104.0
1746689106.086549,15264.0
1746689106.1073256,15424.0
1746689106.1302106,15584.0
1746689106.1512787,15744.0
1746689106.1699257,15904.0
1746689106.1888442,16064.0
1746689106.2077723,16224.0
1746689106.2254326,16384.0
1746689106.242885,16544.0
1746689106.2605069,16704.0
1746689106.2778616,16864.0
1746689106.2967317,17024.0
1746689106.3144193,17184.0
1746689106.3318727,17344.0
1746689106.3493013,17504.0
1746689106.3668423,17664.0
1746689106.3841784,17824.0
1746689106.4011424,17984.0
1746689106.4184282,18144.0
1746689106.4354331,18304.0
1746689106.4524677,18464.0
1746689106.4696822,18624.0
1746689106.4869654,18784.0
1746689106.5040302,18944.0
1746689106.5210552,19104.0
1746689106.537741,19264.0
1746689106.5543845,19424.0
1746689106.5711443,19584.0
1746689106.5878584,19744.0
1746689106.604556,19904.0
1746689106.6212091,20064.0
1746689106.6378672,20224.0
1746689106.654628,20384.0
1746689106.6718788,20544.0
1746689106.6885872,20704.0
1746689106.7051566,20864.0
1746689106.722248,21024.0
1746689106.7390234,21184.0
1746689106.7558098,21344.0
1746689106.7726114,21504.0
1746689106.7981105,21664.0
1746689106.8146896,21824.0
1746689106.8311388,21984.0
1746689106.8479218,22144.0
1746689106.86444,22304.0
1746689106.8807294,22464.0
1746689106.8970423,22624.0
1746689106.9134407,22784.0
1746689106.929326,22944.0
1746689106.9453614,23104.0
1746689106.9611244,23264.0
1746689106.976835,23424.0
1746689106.9925575,23584.0
1746689107.0084703,23744.0
1746689107.0243914,23904.0
1746689107.040009,24064.0
1746689107.0555124,24224.0
1746689107.0708528,24384.0
1746689107.0861793,24544.0
1746689107.1015916,24704.0
1746689107.1368544,24864.0
1746689107.1895864,25056.0
1746689107.2356424,25312.0
1746689107.2784162,25568.0
1746689107.3007934,25824.0
1746689107.327098,26080.0
1746689107.3469415,26336.0
1746689107.3702536,26592.0
1746689107.3946033,26848.0
1746689107.4114268,27104.0
1746689107.4422646,27360.0
1746689107.4694147,27616.0
1746689107.4870644,27872.0
1746689107.506881,28128.0
1746689107.5423746,28384.0
1746689107.5662897,28640.0
1746689107.596343,28896.0
1746689107.6141312,29152.0
1746689107.6349413,29408.0
1746689107.6549988,29664.0
1746689107.6741135,29920.0
1746689107.698528,30176.0
1746689107.7185984,30432.0
1746689107.7541924,30688.0
1746689107.7781346,30944.0
1746689107.7965467,31200.0
1746689107.8224604,31456.0
1746689107.846625,31712.0
1746689107.8883123,31968.0
1746689107.9071572,32224.0
1746689107.9264123,32480.0
1746689107.969509,32736.0
1746689107.9866638,32992.0
1746689108.0112731,33248.0
1746689108.0303495,33504.0
1746689108.0511007,33760.0
1746689108.0703762,34016.0
1746689108.105282,34272.0
1746689108.12224,34528.0
1746689108.1783688,34816.0
1746689108.2320392,35136.0
1746689108.2826295,35488.0
1746689108.3299942,35872.0
1746689108.349463,36256.0
1746689108.3669493,36640.0
1746689108.3847458,37024.0
1746689108.4027123,37408.0
1746689108.4200702,37792.0
1746689108.437306,38176.0
1746689108.4545105,38560.0
1746689108.4714775,38944.0
1746689108.4884295,39328.0
1746689108.5054755,39712.0
1746689108.5225658,40096.0
1746689108.539742,40480.0
1746689108.5572066,40864.0
1746689108.5755303,41248.0
1746689108.592554,41632.0
1746689108.6091986,42016.0
1746689108.6258647,42400.0
1746689108.642751,42784.0
1746689108.6597688,43168.0
1746689108.6767242,43552.0
1746689108.7153025,43936.0
1746689108.7322161,44320.0
1746689108.7488883,44704.0
1746689108.7656555,45088.0
1746689108.7824574,45472.0
1746689108.799053,45856.0
1746689108.8155665,46240.0
1746689108.8321207,46624.0
1746689108.8486443,47008.0
1746689108.8653138,47392.0
1746689108.881871,47776.0
1746689108.8984544,48160.0
1746689108.9151514,48544.0
1746689108.9317343,48928.0
1746689108.9487796,49312.0
1746689108.965586,49696.0
1746689108.982327,50080.0
1746689108.9989736,50464.0
1746689109.0155158,50848.0
1746689109.0320406,51232.0
1746689109.0486286,51616.0
1746689109.0652242,52000.0
1746689109.0818002,52384.0
1746689109.0983202,52768.0
1746689109.1148717,53152.0
1746689109.1313665,53536.0
1746689109.1774542,53952.0
1746689109.226382,54400.0
1746689109.2724428,54880.0
1746689109.294994,55360.0
1746689109.3127167,55840.0
1746689109.330299,56320.0
1746689109.3478544,56800.0
1746689109.365392,57280.0
1746689109.3829398,57760.0
1746689109.4003568,58240.0
1746689109.4176636,58720.0
1746689109.437235,59200.0
1746689109.4547687,59680.0
1746689109.4722354,60160.0
1746689109.4894958,60640.0
1746689109.5069783,61120.0
1746689109.5242207,61600.0
1746689109.5416663,62080.0
1746689109.5587122,62560.0
1746689109.575734,63040.0
1746689109.5931778,63520.0
1746689109.6102724,64000.0
1746689109.6273267,64480.0
1746689109.644037,64960.0
1746689109.6608121,65440.0
1746689109.6772785,65920.0
1746689109.6936944,66400.0
1746689109.7101812,66880.0
1746689109.7266674,67360.0
1746689109.743155,67840.0
1746689109.7597241,68320.0
1746689109.7764084,68800.0
1746689109.792738,69280.0
1746689109.8090854,69760.0
1746689109.825577,70240.0
1746689109.84212,70720.0
1746689109.8587625,71200.0
1746689109.875383,71680.0
1746689109.892043,72160.0
1746689109.9085813,72640.0
1746689109.9252021,73120.0
1746689109.941657,73600.0
1746689109.958193,74080.0
1746689109.9741566,74560.0
1746689109.9920144,75040.0
1746689110.0080147,75520.0
1746689110.0240035,76000.0
1746689110.0399961,76480.0
1746689110.0559137,76960.0
1746689110.0717819,77440.0
1746689110.0879288,77920.0
1746689110.1037016,78400.0
1746689110.1195784,78880.0
1746689110.1356144,79360.0
1746689110.1523705,79840.0
1746689110.1736443,80320.0
1746689110.222531,80832.0
1746689110.2713165,81376.0
1746689110.2929144,81920.0
1746689110.3151832,82464.0
1746689110.3350017,83008.0
1746689110.3543303,83552.0
1746689110.378362,84096.0
1746689110.3990452,84640.0
1746689110.4224,85184.0
1746689110.4434543,85728.0
1746689110.466164,86272.0
1746689110.4874077,86816.0
1746689110.5102375,87360.0
1746689110.5317883,87904.0
1746689110.5543487,88448.0
1746689110.5757108,88992.0
1746689110.5982883,89536.0
1746689110.6195145,90080.0
1746689110.6423068,90624.0
1746689110.6634748,91168.0
1746689110.6861873,91712.0
1746689110.7075377,92256.0
1746689110.7301805,92800.0
1746689110.7514958,93344.0
1746689110.7742195,93888.0
1746689110.7955341,94432.0
1746689110.8183959,94976.0
1746689110.8394742,95520.0
1746689110.8621855,96064.0
1746689110.8835075,96608.0
1746689110.9103487,97152.0
1746689110.9349086,97696.0
1746689110.9623542,98240.0
1746689110.9834552,98784.0
1746689110.999957,99328.0
1746689111.0188394,99872.0
1746689111.0388947,100416.0
1746689111.0581741,100960.0
1746689111.0788813,101504.0
1746689111.0988917,102048.0
1746689111.118168,102592.0
1746689111.1387956,103136.0
1746689111.158837,103680.0
1746689111.2103739,104288.0
1746689111.2544787,104896.0
1746689111.3041558,105536.0
1746689111.3577983,106336.0
1746689111.4059088,107136.0
1746689111.4507866,107936.0
1746689111.4951112,108736.0
1746689111.5434747,109536.0
1746689111.6313682,110368.0
1746689111.655228,111200.0
1746689111.6788437,112032.0
1746689111.700843,112864.0
1746689111.7250504,113696.0
1746689111.748927,114528.0
1746689111.770718,115360.0
1746689111.794792,116192.0
1746689111.8167987,117024.0
1746689111.8450825,117856.0
1746689111.8688154,118688.0
1746689111.8969622,119520.0
1746689111.920841,120352.0
1746689111.9548416,121184.0
1746689111.9868546,122016.0
1746689112.0099702,122848.0
1746689112.030877,123680.0
1746689112.053133,124512.0
1746689112.0771036,125344.0
1746689112.1050267,126176.0
1746689112.1330383,127008.0
1746689112.1651,127840.0
1746689112.1927943,128672.0
1746689112.2210004,129504.0
1746689112.261984,130336.0
1746689112.3115537,131232.0
1746689112.3633626,132128.0
1746689112.4381912,133056.0
1746689112.4672766,133984.0
1746689112.505708,134912.0
1746689112.541663,135840.0
1746689112.5669339,136768.0
1746689112.5891178,137696.0
1746689112.6171978,138624.0
1746689112.6411774,139552.0
1746689112.6791227,140480.0
1746689112.7011151,141408.0
1746689112.7292466,142336.0
1746689112.757261,143264.0
1746689112.7851954,144192.0
1746689112.8190024,145120.0
1746689112.8429413,146048.0
1746689112.8766508,146976.0
1746689112.8972235,147904.0
1746689112.9251857,148832.0
1746689112.9532728,149760.0
1746689112.9812124,150688.0
1746689113.0092697,151616.0
1746689113.0511181,152544.0
1746689113.0731316,153472.0
1746689113.0971014,154400.0
1746689113.125224,155328.0
1746689113.1572707,156256.0
1746689113.1952095,157184.0
1746689113.215175,158112.0
1746689113.2386844,159040.0
1746689113.2626815,159968.0
1746689113.302103,160896.0
1746689113.3612456,161856.0
1746689113.4180288,162848.0
1746689113.4837592,163872.0
1746689113.5395133,164928.0
1746689113.566128,165984.0
1746689113.5911963,167040.0
1746689113.614275,168096.0
1746689113.6347363,169152.0
1746689113.6614313,170208.0
1746689113.6828272,171264.0
1746689113.709446,172320.0
1746689113.7308571,173376.0
1746689113.7590632,174432.0
1746689113.7909875,175488.0
1746689113.8190029,176544.0
1746689113.8469665,177600.0
1746689113.874979,178656.0
1746689113.905878,179712.0
1746689113.9269502,180768.0
1746689113.9617884,181824.0
1746689113.9874206,182880.0
1746689114.0152218,183936.0
1746689114.0431554,184992.0
1746689114.0711946,186048.0
1746689114.095035,187104.0
1746689114.1237729,188160.0
1746689114.1515424,189216.0
1746689114.185073,190272.0
1746689114.2216985,191328.0
1746689114.2429051,192384.0
1746689114.2775812,193440.0
1746689114.3299675,194560.0
1746689114.3833017,195680.0
1746689114.4435766,196832.0
1746689114.499632,198048.0
1746689114.5479362,199264.0
1746689114.6107595,200480.0
1746689114.642384,201696.0
1746689114.6716142,202912.0
1746689114.6938934,204128.0
1746689114.727552,205344.0
1746689114.7501245,206560.0
1746689114.7852232,207776.0
1746689114.81141,208992.0
1746689114.8351908,210208.0
1746689114.856277,211424.0
1746689114.8775618,212640.0
1746689114.9101949,213856.0
1746689114.9321835,215072.0
1746689114.9529207,216288.0
1746689114.986183,217504.0
1746689115.0078816,218720.0
1746689115.029012,219936.0
1746689115.0622566,221152.0
1746689115.0841084,222368.0
1746689115.104885,223584.0
1746689115.1305861,224800.0
1746689115.161732,226016.0
1746689115.183572,227232.0
1746689115.2038636,228448.0
1746689115.229841,229664.0
1746689115.2533672,230880.0
1746689115.2935658,232096.0
1746689115.3256652,233312.0
1746689115.3752923,234560.0
1746689115.4313786,235872.0
1746689115.4767227,237184.0
1746689115.5437582,238848.0
1746689115.5883248,240512.0
1746689115.6359193,242176.0
1746689115.6833885,243840.0
1746689115.7315514,245504.0
1746689115.7795858,247168.0
1746689115.8383677,248832.0
1746689115.885166,250496.0
1746689115.9435112,252160.0
1746689115.9903362,253824.0
1746689116.0401788,255488.0
1746689116.1159806,257184.0
1746689116.1755004,258944.0
1746689116.2212846,260704.0
1746689116.2996762,262496.0
1746689116.362698,264320.0
1746689116.3908384,266144.0
1746689116.4415739,268000.0
1746689116.5045457,269888.0
1746689116.5639462,271840.0
1746689116.6143997,273792.0
1746689116.6841671,275776.0
1746689116.7124624,277760.0
1746689116.7424557,279744.0
1746689116.7675972,281728.0
1746689116.790902,283712.0
1746689116.8194528,285696.0
1746689116.85568,287680.0
1746689116.883463,289664.0
1746689116.9075923,291648.0
1746689116.9354968,293632.0
1746689116.9676602,295616.0
1746689116.9954107,297600.0
1746689117.0223637,299584.0
1746689117.0472484,301568.0
1746689117.0712912,303552.0
1746689117.0952764,305536.0
1746689117.1264324,307520.0
1746689117.1552546,309504.0
1746689117.1823382,311488.0
1746689117.2044919,313472.0
1746689117.2303054,315456.0
1746689117.2527025,317440.0
1746689117.2781403,319424.0
1746689117.3002236,321408.0
1746689117.3263078,323392.0
1746689117.3508654,325376.0
1746689117.3782141,327360.0
1746689117.4347637,329440.0
1746689117.4860978,331520.0
1746689117.5399163,333600.0
1746689117.6149728,335712.0
1746689117.6763928,337984.0
1746689117.7342494,340256.0
1746689117.7838864,342528.0
1746689117.8317473,344800.0
1746689117.879923,347072.0
1746689117.9452193,349408.0
1746689117.995752,351744.0
1746689118.0516062,354112.0
1746689118.1161404,356544.0
1746689118.1719499,358976.0
1746689118.240403,361568.0
1746689118.2958953,364160.0
1746689118.3506055,366752.0
1746689118.4003763,369344.0
1746689118.4585876,371936.0
1746689118.5305178,374560.0
1746689118.5921736,377216.0
1746689118.6630735,379904.0
1746689118.7212327,382656.0
1746689118.7754076,385408.0
1746689118.8362892,388288.0
1746689118.885443,391168.0
1746689118.93941,394048.0
1746689118.9879556,396928.0
1746689119.0526981,399840.0
1746689119.1123302,402784.0
1746689119.1722443,405760.0
1746689119.2065387,408736.0
1746689119.2398002,411712.0
1746689119.2677698,414688.0
1746689119.2998738,417664.0
1746689119.3279214,420640.0
1746689119.355788,423616.0
1746689119.3837361,426592.0
1746689119.4091682,429568.0
1746689119.4373956,432544.0
1746689119.4650953,435520.0
1746689119.528488,438528.0
1746689119.5845919,441568.0
1746689119.644251,444672.0
1746689119.6931088,447776.0
1746689119.7499402,450912.0
1746689119.8058693,454080.0
1746689119.8794177,457280.0
1746689119.9380763,460512.0
1746689120.0047688,463776.0
1746689120.0671787,467104.0
1746689120.1222372,470432.0
1746689120.156387,473760.0
1746689120.1853828,477088.0
1746689120.2161596,480416.0
1746689120.2509425,483744.0
1746689120.278302,487072.0
1746689120.312137,490400.0
1746689120.3426847,493728.0
1746689120.3700986,497056.0
1746689120.3976488,500384.0
1746689120.4324217,503712.0
1746689120.462697,507040.0
1746689120.4895916,510368.0
1746689120.5239801,513696.0
1746689120.5911553,517088.0
1746689120.645654,520480.0
1746689120.7240493,524032.0
1746689120.784754,527584.0
1746689120.844464,531136.0
1746689120.9010594,534688.0
1746689120.9643495,538240.0
1746689121.040637,541856.0
1746689121.0926657,545472.0
1746689121.1525931,549120.0
1746689121.219068,552800.0
1746689121.2782009,556512.0
1746689121.347355,560384.0
1746689121.403945,564256.0
1746689121.454091,568128.0
1746689121.5054924,572000.0
1746689121.5604503,575872.0
1746689121.6374419,579776.0
1746689121.6991653,583712.0
1746689121.7670436,587680.0
1746689121.8331447,591680.0
1746689121.8995929,595712.0
1746689121.9609978,599776.0
1746689122.0361543,603872.0
1746689122.1038888,608000.0
1746689122.169236,612192.0
1746689122.2222302,616384.0
1746689122.3039534,620608.0
1746689122.3818812,624896.0
1746689122.451575,629184.0
1746689122.5080132,633472.0
1746689122.5407538,637760.0
1746689122.5728111,642048.0
1746689122.6088107,646336.0
1746689122.6473172,650624.0
1746689122.7155776,654976.0
1746689122.7732809,659328.0
1746689122.84522,663744.0
1746689122.9053721,668160.0
1746689122.9773304,672640.0
1746689123.0352077,677120.0
1746689123.1038535,681632.0
1746689123.1732798,686208.0
1746689123.228894,690784.0
1746689123.3038905,695424.0
1746689123.363587,700064.0
1746689123.4309816,704736.0
1746689123.4686859,709408.0
1746689123.5033426,714080.0
1746689123.5332773,718752.0
1746689123.5646126,723424.0
1746689123.5996425,728096.0
1746689123.640814,732768.0
1746689123.674413,737440.0
1746689123.7128649,742112.0
1746689123.777434,746816.0
1746689123.838075,751552.0
1746689123.9134634,756320.0
1746689123.9894767,761120.0
1746689124.0660334,765952.0
1746689124.1414669,770816.0
1746689124.2215347,775712.0
1746689124.2974138,780768.0
1746689124.3534904,785824.0
1746689124.413026,790880.0
1746689124.480039,795936.0
1746689124.5376039,800992.0
1746689124.6227572,806112.0
1746689124.6854303,811232.0
1746689124.7616336,816416.0
1746689124.8298428,821600.0
1746689124.905679,826816.0
1746689124.9822085,832128.0
1746689125.0497556,837440.0
1746689125.1136498,842752.0
1746689125.1903105,848128.0
1746689125.2541668,853504.0
1746689125.326662,858912.0
1746689125.405904,864352.0
1746689125.48188,869824.0
1746689125.5578249,875328.0
1746689125.6327279,880864.0
1746689125.701843,886464.0
1746689125.762312,892064.0
1746689125.8409686,897696.0
1746689125.9142127,903360.0
1746689125.9868934,909056.0
1746689126.0619352,914784.0
1746689126.1366007,920672.0
1746689126.199289,926560.0
1746689126.2658684,932448.0
1746689126.3277082,938336.0
1746689126.3959246,944224.0
1746689126.4831777,950144.0
1746689126.5579863,956128.0
1746689126.6205323,962112.0
1746689126.703382,968128.0
1746689126.7735884,974176.0
1746689126.8480275,980288.0
1746689126.9058077,986400.0
1746689126.9810953,992576.0
1746689127.0395083,998752.0
1746689127.1178079,1005024.0
1746689127.1797402,1011296.0
1746689127.2519417,1017568.0
1746689127.33429,1023904.0
1746689127.4009366,1030240.0
1746689127.4864666,1036608.0
1746689127.5680895,1043104.0
1746689127.6339445,1049600.0
1746689127.6979501,1056096.0
1746689127.7615867,1062592.0
1746689127.8487575,1069120.0
1746689127.924345,1075712.0
1746689127.9860296,1082304.0
1746689128.066252,1088928.0
1746689128.154654,1095680.0
1746689128.2302444,1102432.0
1746689128.3022747,1109184.0
1746689128.3732522,1115936.0
1746689128.47453,1122720.0
1746689128.5521088,1129664.0
1746689128.6246586,1136608.0
1746689128.6899722,1143552.0
1746689128.7548995,1150496.0
1746689128.8205137,1157440.0
1746689128.9222689,1164544.0
1746689128.9874291,1171648.0
1746689129.0501828,1178752.0
1746689129.1205668,1185856.0
1746689129.1885405,1192960.0
1746689129.2907825,1200224.0
1746689129.3575644,1207488.0
1746689129.4250138,1214752.0
1746689129.496541,1222016.0
1746689129.562748,1229280.0
1746689129.6662812,1236576.0
1746689129.7353702,1243904.0
1746689129.8182333,1251264.0
1746689129.8880756,1258688.0
1746689129.9582434,1266112.0
1746689130.0353298,1273568.0
1746689130.106961,1281088.0
1746689130.169127,1288608.0
1746689130.2504997,1296288.0
1746689130.3180232,1303968.0
1746689130.3814964,1311648.0
1746689130.457426,1319328.0
1746689130.5217173,1327008.0
1746689130.6191695,1334816.0
1746689130.683378,1342624.0
1746689130.7478344,1350432.0
1746689130.8100545,1358240.0
1746689130.8978276,1366080.0
1746689130.9677477,1373984.0
1746689131.0340106,1381888.0
1746689131.1188629,1389856.0
1746689131.1823385,1397824.0
1746689131.2716706,1405824.0
1746689131.3433008,1413856.0
1746689131.4155464,1421920.0
1746689131.4881074,1430048.0
1746689131.5585184,1438176.0
1746689131.6383314,1446336.0
1746689131.714283,1454528.0
1746689131.7831578,1462752.0
1746689131.8770714,1471104.0
1746689131.94447,1479456.0
1746689132.006049,1487808.0
1746689132.0741878,1496160.0
1746689132.164159,1504576.0
1746689132.229906,1512992.0
1746689132.3145075,1521504.0
1746689132.3782022,1530016.0
1746689132.4409158,1538528.0
1746689132.529755,1547104.0
1746689132.5942192,1555680.0
1746689132.674354,1564288.0
1746689132.7505193,1572928.0
1746689132.834479,1581728.0
1746689132.902376,1590528.0
1746689132.9763808,1599328.0
1746689133.042078,1608128.0
1746689133.105576,1616928.0
1746689133.2024875,1625792.0
1746689133.2654095,1634656.0
1746689133.3543193,1643584.0
1746689133.4168973,1652512.0
1746689133.5067086,1661472.0
1746689133.582202,1670464.0
1746689133.6667979,1679488.0
1746689133.7422836,1688544.0
1746689133.8225658,1697632.0
1746689133.9010808,1706816.0
1746689133.967863,1716000.0
1746689134.030261,1725184.0
1746689134.118811,1734432.0
1746689134.1819541,1743680.0
1746689134.2722476,1753056.0
1746689134.33837,1762432.0
1746689134.4019444,1771808.0
1746689134.470151,1781184.0
1746689134.5546808,1790592.0
1746689134.626255,1800064.0
1746689134.694476,1809536.0
1746689134.7824643,1819072.0
1746689134.8461518,1828608.0
1746689134.929281,1838176.0
1746689135.0226297,1847776.0
1746689135.0987322,1857408.0
1746689135.1746957,1867072.0
1746689135.257533,1876768.0
1746689135.330757,1886496.0
1746689135.4138944,1896288.0
1746689135.4787428,1906080.0
1746689135.5598402,1915936.0
1746689135.6267781,1925792.0
1746689135.7113955,1935712.0
1746689135.773475,1945632.0
1746689135.8650813,1955616.0
1746689135.9349384,1965600.0
1746689136.0265944,1975680.0
1746689136.0951588,1985760.0
1746689136.1593134,1995840.0
1746689136.2548106,2005952.0
1746689136.3299847,2016128.0
1746689136.3943987,2026304.0
1746689136.4852211,2036512.0
1746689136.5625994,2046752.0
1746689136.6386921,2057056.0
1746689136.7068126,2067360.0
1746689136.7946005,2077696.0
1746689136.8745823,2088128.0
1746689136.942746,2098560.0
1746689137.0109947,2108992.0
1746689137.0989478,2119456.0
1746689137.1738167,2129952.0
1746689137.2544863,2140608.0
1746689137.3184295,2151264.0
1746689137.3905842,2161920.0
1746689137.4551408,2172576.0
1746689137.5260742,2183232.0
1746689137.6304646,2193920.0
1746689137.70475,2204640.0
1746689137.7789507,2215424.0
1746689137.8463528,2226208.0
1746689137.9274728,2237088.0
1746689137.9900756,2247968.0
1746689138.0566576,2258848.0
1746689138.1398492,2269792.0
1746689138.2011359,2280736.0
1746689138.2791111,2291712.0
1746689138.362496,2302816.0
1746689138.4300876,2313920.0
1746689138.5018778,2325024.0
1746689138.5703864,2336128.0
1746689138.6648414,2347264.0
1746689138.7490325,2358432.0
1746689138.8257847,2369760.0
1746689138.8935165,2381088.0
1746689138.9617767,2392416.0
1746689139.0303228,2403744.0
1746689139.0981264,2415072.0
1746689139.1963284,2426464.0
1746689139.2586029,2437856.0
1746689139.338035,2449280.0
1746689139.4100955,2460768.0
1746689139.473489,2472256.0
1746689139.55219,2483808.0
1746689139.6145227,2495360.0
1746689139.6910872,2506944.0
1746689139.7704182,2518560.0
1746689139.8451424,2530208.0
1746689139.9241412,2541888.0
1746689140.0088086,2553856.0
1746689140.0782428,2565824.0
1746689140.1446428,2577792.0
1746689140.2138314,2589760.0
1746689140.2791598,2601728.0
1746689140.345804,2613696.0
1746689140.4110174,2625664.0
1746689140.4786952,2637632.0
1746689140.543407,2649600.0
1746689140.6097662,2661568.0
1746689140.697817,2673600.0
1746689140.7607393,2685632.0
1746689140.8383424,2697728.0
1746689140.9003174,2709824.0
1746689140.981757,2721952.0
1746689141.0544317,2734112.0
1746689141.1236737,2746304.0
1746689141.19694,2758528.0
1746689141.2699397,2770816.0
1746689141.3339233,2783104.0
1746689141.4141486,2795424.0
1746689141.4891922,2807808.0
1746689141.5536768,2820192.0
1746689141.640936,2832704.0
1746689141.7141614,2845216.0
1746689141.782128,2857728.0
1746689141.85811,2870240.0
1746689141.9665275,2882784.0
1746689142.0422547,2895392.0
1746689142.113753,2908000.0
1746689142.194009,2920672.0
1746689142.257955,2933344.0
1746689142.3357773,2946080.0
1746689142.3986895,2958816.0
1746689142.482677,2971616.0
1746689142.5497832,2984416.0
1746689142.641004,2997280.0
1746689142.7102964,3010144.0
1746689142.7939477,3023136.0
1746689142.8590844,3036128.0
1746689142.9235811,3049120.0
1746689142.9957047,3062112.0
1746689143.0862086,3075136.0
1746689143.1700041,3088192.0
1746689143.2461472,3101280.0
1746689143.3203459,3114400.0
1746689143.3938415,3127616.0
1746689143.4617925,3140832.0
1746689143.5307329,3154048.0
1746689143.6140723,3167296.0
1746689143.6857948,3180576.0
1746689143.7589881,3193920.0
1746689143.8257446,3207264.0
1746689143.9032943,3220640.0
1746689143.9923685,3234048.0
1746689144.0740306,3247488.0
1746689144.1582816,3260992.0
1746689144.2261422,3274496.0
1746689144.3166623,3288032.0
1746689144.3925364,3301632.0
1746689144.4587572,3315232.0
1746689144.5499105,3328896.0
1746689144.6185904,3342560.0
1746689144.6983585,3356256.0
1746689144.774458,3370016.0
1746689144.8424451,3383776.0
1746689144.9229686,3397568.0
1746689145.0007865,3411424.0
1746689145.0779598,3425280.0
1746689145.1585116,3439168.0
1746689145.240518,3453152.0
1746689145.3100896,3467136.0
1746689145.3744025,3481120.0
1746689145.4648404,3495264.0
1746689145.5342655,3509408.0
1746689145.606005,3523552.0
1746689145.6708598,3537696.0
1746689145.7381282,3551840.0
1746689145.8341208,3566016.0
1746689145.9065814,3580224.0
1746689145.9780862,3594464.0
1746689146.056599,3608736.0
1746689146.1314874,3623040.0
1746689146.2051487,3637408.0
1746689146.283021,3651776.0
1746689146.3825471,3666208.0
1746689146.4478977,3680640.0
1746689146.5301313,3695104.0
1746689146.602218,3709600.0
1746689146.6739848,3724128.0
1746689146.7459896,3738688.0
1746689146.8203487,3753280.0
1746689146.8952777,3767904.0
1746689146.9778006,3782688.0
1746689147.0460443,3797472.0
1746689147.1141324,3812256.0
1746689147.1821146,3827040.0
1746689147.2498493,3841824.0
1746689147.3560708,3856672.0
1746689147.434085,3871520.0
1746689147.5183268,3886432.0
1746689147.5834284,3901344.0
1746689147.672764,3916288.0
