SECONDS,prefix_cache_block_hits_cpu
1746689106.976835,185408.0
1746689106.9925575,186976.0
1746689107.0084703,188544.0
1746689107.0243914,190112.0
1746689107.040009,191680.0
1746689107.0555124,193248.0
1746689107.0708528,194816.0
1746689107.0861793,196384.0
1746689107.1015916,197952.0
1746689107.1368544,199584.0
1746689107.1895864,201376.0
1746689107.2356424,203200.0
1746689107.2784162,205024.0
1746689107.3007934,206848.0
1746689107.327098,208672.0
1746689107.3469415,210496.0
1746689107.3702536,212320.0
1746689107.3946033,214144.0
1746689107.4114268,215968.0
1746689107.4422646,217792.0
1746689107.4694147,219616.0
1746689107.4870644,221440.0
1746689107.506881,223264.0
1746689107.5423746,225088.0
1746689107.5662897,226912.0
1746689107.596343,228736.0
1746689107.6141312,230560.0
1746689107.6349413,232384.0
1746689107.6549988,234208.0
1746689107.6741135,236032.0
1746689107.698528,237856.0
1746689107.7185984,239680.0
1746689107.7541924,241504.0
1746689107.7781346,243328.0
1746689107.7965467,245152.0
1746689107.8224604,246976.0
1746689107.846625,248800.0
1746689107.8883123,250624.0
1746689107.9071572,252448.0
1746689107.9264123,254272.0
1746689107.969509,256096.0
1746689107.9866638,257920.0
1746689108.0112731,259744.0
1746689108.0303495,261568.0
1746689108.0511007,263392.0
1746689108.0703762,265216.0
1746689108.105282,267040.0
1746689108.12224,268864.0
1746689108.1783688,270720.0
1746689108.2320392,272864.0
1746689108.2826295,275168.0
1746689108.3299942,277504.0
1746689108.349463,279840.0
1746689108.3669493,282176.0
1746689108.3847458,284512.0
1746689108.4027123,286848.0
1746689108.4200702,289184.0
1746689108.437306,291520.0
1746689108.4545105,293856.0
1746689108.4714775,296192.0
1746689108.4884295,298528.0
1746689108.5054755,300864.0
1746689108.5225658,303200.0
1746689108.539742,305536.0
1746689108.5572066,307872.0
1746689108.5755303,310208.0
1746689108.592554,312544.0
1746689108.6091986,314880.0
1746689108.6258647,317216.0
1746689108.642751,319552.0
1746689108.6597688,321888.0
1746689108.6767242,324224.0
1746689108.7153025,326560.0
1746689108.7322161,328896.0
1746689108.7488883,331232.0
1746689108.7656555,333568.0
1746689108.7824574,335904.0
1746689108.799053,338240.0
1746689108.8155665,340576.0
1746689108.8321207,342912.0
1746689108.8486443,345248.0
1746689108.8653138,347584.0
1746689108.881871,349920.0
1746689108.8984544,352256.0
1746689108.9151514,354592.0
1746689108.9317343,356928.0
1746689108.9487796,359264.0
1746689108.965586,361600.0
1746689108.982327,363936.0
1746689108.9989736,366272.0
1746689109.0155158,368608.0
1746689109.0320406,370944.0
1746689109.0486286,373280.0
1746689109.0652242,375616.0
1746689109.0818002,377952.0
1746689109.0983202,380288.0
1746689109.1148717,382624.0
1746689109.1313665,384960.0
1746689109.1774542,387328.0
1746689109.226382,389792.0
1746689109.2724428,392288.0
1746689109.294994,394912.0
1746689109.3127167,397536.0
1746689109.330299,400160.0
1746689109.3478544,402784.0
1746689109.365392,405408.0
1746689109.3829398,408032.0
1746689109.4003568,410656.0
1746689109.4176636,413280.0
1746689109.437235,415904.0
1746689109.4547687,418528.0
1746689109.4722354,421152.0
1746689109.4894958,423776.0
1746689109.5069783,426400.0
1746689109.5242207,429024.0
1746689109.5416663,431648.0
1746689109.5587122,434272.0
1746689109.575734,436896.0
1746689109.5931778,439520.0
1746689109.6102724,442144.0
1746689109.6273267,444768.0
1746689109.644037,447392.0
1746689109.6608121,450016.0
1746689109.6772785,452640.0
1746689109.6936944,455264.0
1746689109.7101812,457888.0
1746689109.7266674,460512.0
1746689109.743155,463136.0
1746689109.7597241,465760.0
1746689109.7764084,468384.0
1746689109.792738,471008.0
1746689109.8090854,473632.0
1746689109.825577,476256.0
1746689109.84212,478880.0
1746689109.8587625,481504.0
1746689109.875383,484128.0
1746689109.892043,486752.0
1746689109.9085813,489376.0
1746689109.9252021,492000.0
1746689109.941657,494624.0
1746689109.958193,497248.0
1746689109.9741566,499872.0
1746689109.9920144,502496.0
1746689110.0080147,505120.0
1746689110.0240035,507744.0
1746689110.0399961,510368.0
1746689110.0559137,512992.0
1746689110.0717819,515616.0
1746689110.0879288,518240.0
1746689110.1037016,520864.0
1746689110.1195784,523488.0
1746689110.1356144,526112.0
1746689110.1523705,528736.0
1746689110.1736443,531488.0
1746689110.222531,534336.0
1746689110.2713165,537280.0
1746689110.2929144,540288.0
1746689110.3151832,543296.0
1746689110.3350017,546304.0
1746689110.3543303,549312.0
1746689110.378362,552320.0
1746689110.3990452,555328.0
1746689110.4224,558336.0
1746689110.4434543,561344.0
1746689110.466164,564352.0
1746689110.4874077,567360.0
1746689110.5102375,570368.0
1746689110.5317883,573376.0
1746689110.5543487,576384.0
1746689110.5757108,579392.0
1746689110.5982883,582400.0
1746689110.6195145,585408.0
1746689110.6423068,588416.0
1746689110.6634748,591424.0
1746689110.6861873,594432.0
1746689110.7075377,597440.0
1746689110.7301805,600448.0
1746689110.7514958,603456.0
1746689110.7742195,606464.0
1746689110.7955341,609472.0
1746689110.8183959,612480.0
1746689110.8394742,615488.0
1746689110.8621855,618496.0
1746689110.8835075,621504.0
1746689110.9103487,624512.0
1746689110.9349086,627520.0
1746689110.9623542,630528.0
1746689110.9834552,633536.0
1746689110.999957,636544.0
1746689111.0188394,639552.0
1746689111.0388947,642560.0
1746689111.0581741,645568.0
1746689111.0788813,648576.0
1746689111.0988917,651584.0
1746689111.118168,654592.0
1746689111.1387956,657600.0
1746689111.158837,660608.0
1746689111.2103739,663648.0
1746689111.2544787,666688.0
1746689111.3041558,669824.0
1746689111.3577983,672960.0
1746689111.4059088,676096.0
1746689111.4507866,679232.0
1746689111.4951112,682368.0
1746689111.5434747,685504.0
1746689111.6313682,689504.0
1746689111.655228,693568.0
1746689111.6788437,697632.0
1746689111.700843,701696.0
1746689111.7250504,705760.0
1746689111.748927,709824.0
1746689111.770718,713888.0
1746689111.794792,717952.0
1746689111.8167987,722016.0
1746689111.8450825,726080.0
1746689111.8688154,730144.0
1746689111.8969622,734208.0
1746689111.920841,738272.0
1746689111.9548416,742336.0
1746689111.9868546,746400.0
1746689112.0099702,750464.0
1746689112.030877,754528.0
1746689112.053133,758592.0
1746689112.0771036,762656.0
1746689112.1050267,766720.0
1746689112.1330383,770784.0
1746689112.1651,774848.0
1746689112.1927943,778912.0
1746689112.2210004,782976.0
1746689112.261984,787264.0
1746689112.3115537,791584.0
1746689112.3633626,795904.0
1746689112.4381912,800800.0
1746689112.4672766,805920.0
1746689112.505708,811040.0
1746689112.541663,816160.0
1746689112.5669339,821280.0
1746689112.5891178,826400.0
1746689112.6171978,831520.0
1746689112.6411774,836640.0
1746689112.6791227,841760.0
1746689112.7011151,846880.0
1746689112.7292466,852000.0
1746689112.757261,857120.0
1746689112.7851954,862240.0
1746689112.8190024,867360.0
1746689112.8429413,872480.0
1746689112.8766508,877600.0
1746689112.8972235,882720.0
1746689112.9251857,887840.0
1746689112.9532728,892960.0
1746689112.9812124,898080.0
1746689113.0092697,903200.0
1746689113.0511181,908320.0
1746689113.0731316,913440.0
1746689113.0971014,918560.0
1746689113.125224,923680.0
1746689113.1572707,928800.0
1746689113.1952095,933920.0
1746689113.215175,939040.0
1746689113.2386844,944160.0
1746689113.2626815,949280.0
1746689113.302103,954848.0
1746689113.3612456,960512.0
1746689113.4180288,966304.0
1746689113.4837592,972608.0
1746689113.5395133,978944.0
1746689113.566128,985280.0
1746689113.5911963,991616.0
1746689113.614275,997952.0
1746689113.6347363,1004288.0
1746689113.6614313,1010624.0
1746689113.6828272,1016960.0
1746689113.709446,1023296.0
1746689113.7308571,1029632.0
1746689113.7590632,1035968.0
1746689113.7909875,1042304.0
1746689113.8190029,1048640.0
1746689113.8469665,1054976.0
1746689113.874979,1061312.0
1746689113.905878,1067648.0
1746689113.9269502,1073984.0
1746689113.9617884,1080320.0
1746689113.9874206,1086656.0
1746689114.0152218,1092992.0
1746689114.0431554,1099328.0
1746689114.0711946,1105664.0
1746689114.095035,1112000.0
1746689114.1237729,1118336.0
1746689114.1515424,1124672.0
1746689114.185073,1131008.0
1746689114.2216985,1137344.0
1746689114.2429051,1143680.0
1746689114.2775812,1150016.0
1746689114.3299675,1156352.0
1746689114.3833017,1162688.0
1746689114.4435766,1169120.0
1746689114.499632,1175584.0
1746689114.5479362,1182048.0
1746689114.6107595,1189088.0
1746689114.642384,1196128.0
1746689114.6716142,1203168.0
1746689114.6938934,1210208.0
1746689114.727552,1217248.0
1746689114.7501245,1224288.0
1746689114.7852232,1231328.0
1746689114.81141,1238368.0
1746689114.8351908,1245408.0
1746689114.856277,1252448.0
1746689114.8775618,1259488.0
1746689114.9101949,1266528.0
1746689114.9321835,1273568.0
1746689114.9529207,1280608.0
1746689114.986183,1287648.0
1746689115.0078816,1294688.0
1746689115.029012,1301728.0
1746689115.0622566,1308768.0
1746689115.0841084,1315808.0
1746689115.104885,1322848.0
1746689115.1305861,1329888.0
1746689115.161732,1336928.0
1746689115.183572,1343968.0
1746689115.2038636,1351008.0
1746689115.229841,1358048.0
1746689115.2533672,1365088.0
1746689115.2935658,1372128.0
1746689115.3256652,1379168.0
1746689115.3752923,1386240.0
1746689115.4313786,1393376.0
1746689115.4767227,1400512.0
1746689115.5437582,1407936.0
1746689115.5883248,1415360.0
1746689115.6359193,1422784.0
1746689115.6833885,1430208.0
1746689115.7315514,1437632.0
1746689115.7795858,1445056.0
1746689115.8383677,1452480.0
1746689115.885166,1459904.0
1746689115.9435112,1467328.0
1746689115.9903362,1474752.0
1746689116.0401788,1482176.0
1746689116.1159806,1489792.0
1746689116.1755004,1497440.0
1746689116.2212846,1505088.0
1746689116.2996762,1513312.0
1746689116.362698,1521664.0
1746689116.3908384,1530080.0
1746689116.4415739,1538560.0
1746689116.5045457,1547328.0
1746689116.5639462,1556192.0
1746689116.6143997,1565056.0
1746689116.6841671,1574112.0
1746689116.7124624,1583168.0
1746689116.7424557,1592224.0
1746689116.7675972,1601280.0
1746689116.790902,1610336.0
1746689116.8194528,1619392.0
1746689116.85568,1628448.0
1746689116.883463,1637504.0
1746689116.9075923,1646560.0
1746689116.9354968,1655616.0
1746689116.9676602,1664672.0
1746689116.9954107,1673728.0
1746689117.0223637,1682784.0
1746689117.0472484,1691840.0
1746689117.0712912,1700896.0
1746689117.0952764,1709952.0
1746689117.1264324,1719008.0
1746689117.1552546,1728064.0
1746689117.1823382,1737120.0
1746689117.2044919,1746176.0
1746689117.2303054,1755232.0
1746689117.2527025,1764288.0
1746689117.2781403,1773344.0
1746689117.3002236,1782400.0
1746689117.3263078,1791456.0
1746689117.3508654,1800512.0
1746689117.3782141,1809568.0
1746689117.4347637,1818688.0
1746689117.4860978,1827808.0
1746689117.5399163,1836928.0
1746689117.6149728,1846208.0
1746689117.6763928,1855680.0
1746689117.7342494,1865152.0
1746689117.7838864,1874624.0
1746689117.8317473,1884096.0
1746689117.879923,1893568.0
1746689117.9452193,1903072.0
1746689117.995752,1912576.0
1746689118.0516062,1922112.0
1746689118.1161404,1931680.0
1746689118.1719499,1941248.0
1746689118.240403,1950944.0
1746689118.2958953,1960640.0
1746689118.3506055,1970336.0
1746689118.4003763,1980032.0
1746689118.4585876,1989728.0
1746689118.5305178,1999776.0
1746689118.5921736,2010016.0
1746689118.6630735,2020288.0
1746689118.7212327,2030656.0
1746689118.7754076,2041024.0
1746689118.8362892,2051392.0
1746689118.885443,2061760.0
1746689118.93941,2072128.0
1746689118.9879556,2082496.0
1746689119.0526981,2092896.0
1746689119.1123302,2103328.0
1746689119.1722443,2113952.0
1746689119.2065387,2124640.0
1746689119.2398002,2135328.0
1746689119.2677698,2146016.0
1746689119.2998738,2156704.0
1746689119.3279214,2167392.0
1746689119.355788,2178080.0
1746689119.3837361,2188768.0
1746689119.4091682,2199456.0
1746689119.4373956,2210144.0
1746689119.4650953,2220832.0
1746689119.528488,2231712.0
1746689119.5845919,2242688.0
1746689119.644251,2253696.0
1746689119.6931088,2264704.0
1746689119.7499402,2275744.0
1746689119.8058693,2286816.0
1746689119.8794177,2297920.0
1746689119.9380763,2309056.0
1746689120.0047688,2320416.0
1746689120.0671787,2331840.0
1746689120.1222372,2343264.0
1746689120.156387,2354688.0
1746689120.1853828,2366112.0
1746689120.2161596,2377536.0
1746689120.2509425,2388960.0
1746689120.278302,2400384.0
1746689120.312137,2411808.0
1746689120.3426847,2423232.0
1746689120.3700986,2434656.0
1746689120.3976488,2446080.0
1746689120.4324217,2457504.0
1746689120.462697,2468928.0
1746689120.4895916,2480352.0
1746689120.5239801,2491776.0
1746689120.5911553,2503296.0
1746689120.645654,2514816.0
1746689120.7240493,2526784.0
1746689120.784754,2538752.0
1746689120.844464,2550720.0
1746689120.9010594,2562688.0
1746689120.9643495,2574656.0
1746689121.040637,2586720.0
1746689121.0926657,2598784.0
1746689121.1525931,2610880.0
1746689121.219068,2623104.0
1746689121.2782009,2635360.0
1746689121.347355,2647744.0
1746689121.403945,2660128.0
1746689121.454091,2672512.0
1746689121.5054924,2684896.0
1746689121.5604503,2697280.0
1746689121.6374419,2709824.0
1746689121.6991653,2722432.0
1746689121.7670436,2735072.0
1746689121.8331447,2747808.0
1746689121.8995929,2760736.0
1746689121.9609978,2773696.0
1746689122.0361543,2786688.0
1746689122.1038888,2799744.0
1746689122.169236,2812960.0
1746689122.2222302,2826176.0
1746689122.3039534,2839424.0
1746689122.3818812,2853248.0
1746689122.451575,2867072.0
1746689122.5080132,2880960.0
1746689122.5407538,2894848.0
1746689122.5728111,2908736.0
1746689122.6088107,2922624.0
1746689122.6473172,2936512.0
1746689122.7155776,2950464.0
1746689122.7732809,2964416.0
1746689122.84522,2978400.0
1746689122.9053721,2992384.0
1746689122.9773304,3006400.0
1746689123.0352077,3020416.0
1746689123.1038535,3034464.0
1746689123.1732798,3048544.0
1746689123.228894,3062624.0
1746689123.3038905,3076832.0
1746689123.363587,3091040.0
1746689123.4309816,3105280.0
1746689123.4686859,3119648.0
1746689123.5033426,3134016.0
1746689123.5332773,3148384.0
1746689123.5646126,3162752.0
1746689123.5996425,3177120.0
1746689123.640814,3191488.0
1746689123.674413,3205856.0
1746689123.7128649,3220416.0
1746689123.777434,3235008.0
1746689123.838075,3249632.0
1746689123.9134634,3264448.0
1746689123.9894767,3279296.0
1746689124.0660334,3294176.0
1746689124.1414669,3309088.0
1746689124.2215347,3324128.0
1746689124.2974138,3339296.0
1746689124.3534904,3354464.0
1746689124.413026,3369632.0
1746689124.480039,3384800.0
1746689124.5376039,3399968.0
1746689124.6227572,3415168.0
1746689124.6854303,3430368.0
1746689124.7616336,3445664.0
1746689124.8298428,3460960.0
1746689124.905679,3476288.0
1746689124.9822085,3491712.0
1746689125.0497556,3507136.0
1746689125.1136498,3522560.0
1746689125.1903105,3538016.0
1746689125.2541668,3553472.0
1746689125.326662,3568960.0
1746689125.405904,3584608.0
1746689125.48188,3600288.0
1746689125.5578249,3616032.0
1746689125.6327279,3631808.0
1746689125.701843,3647616.0
1746689125.762312,3663424.0
1746689125.8409686,3679264.0
1746689125.9142127,3695136.0
1746689125.9868934,3711136.0
1746689126.0619352,3727264.0
1746689126.1366007,3743584.0
1746689126.199289,3759904.0
1746689126.2658684,3776224.0
1746689126.3277082,3792544.0
1746689126.3959246,3808864.0
1746689126.4831777,3825216.0
1746689126.5579863,3841632.0
1746689126.6205323,3858048.0
1746689126.703382,3874720.0
1746689126.7735884,3891424.0
1746689126.8480275,3908160.0
1746689126.9058077,3924896.0
1746689126.9810953,3941664.0
1746689127.0395083,3958432.0
1746689127.1178079,3975264.0
1746689127.1797402,3992096.0
1746689127.2519417,4008928.0
1746689127.33429,4025792.0
1746689127.4009366,4042656.0
1746689127.4864666,4059712.0
1746689127.5680895,4077152.0
1746689127.6339445,4094592.0
1746689127.6979501,4112032.0
1746689127.7615867,4129472.0
1746689127.8487575,4146944.0
1746689127.924345,4164448.0
1746689127.9860296,4181952.0
1746689128.066252,4199552.0
1746689128.154654,4217760.0
1746689128.2302444,4235968.0
1746689128.3022747,4254176.0
1746689128.3732522,4272384.0
1746689128.47453,4290720.0
1746689128.5521088,4309184.0
1746689128.6246586,4327648.0
1746689128.6899722,4346112.0
1746689128.7548995,4364576.0
1746689128.8205137,4383040.0
1746689128.9222689,4401632.0
1746689128.9874291,4420224.0
1746689129.0501828,4438816.0
1746689129.1205668,4457408.0
1746689129.1885405,4476000.0
1746689129.2907825,4494720.0
1746689129.3575644,4513440.0
1746689129.4250138,4532160.0
1746689129.496541,4550880.0
1746689129.562748,4569600.0
1746689129.6662812,4588640.0
1746689129.7353702,4607712.0
1746689129.8182333,4626976.0
1746689129.8880756,4646272.0
1746689129.9582434,4665568.0
1746689130.0353298,4684896.0
1746689130.106961,4704224.0
1746689130.169127,4723552.0
1746689130.2504997,4743072.0
1746689130.3180232,4762592.0
1746689130.3814964,4782112.0
1746689130.457426,4801632.0
1746689130.5217173,4821152.0
1746689130.6191695,4840864.0
1746689130.683378,4860576.0
1746689130.7478344,4880288.0
1746689130.8100545,4900000.0
1746689130.8978276,4919872.0
1746689130.9677477,4939776.0
1746689131.0340106,4959680.0
1746689131.1188629,4979904.0
1746689131.1823385,5000128.0
1746689131.2716706,5020704.0
1746689131.3433008,5041344.0
1746689131.4155464,5062016.0
1746689131.4881074,5082752.0
1746689131.5585184,5103488.0
1746689131.6383314,5124288.0
1746689131.714283,5145184.0
1746689131.7831578,5166112.0
1746689131.8770714,5187264.0
1746689131.94447,5208416.0
1746689132.006049,5229568.0
1746689132.0741878,5250720.0
1746689132.164159,5272000.0
1746689132.229906,5293280.0
1746689132.3145075,5314752.0
1746689132.3782022,5336224.0
1746689132.4409158,5357696.0
1746689132.529755,5379200.0
1746689132.5942192,5400704.0
1746689132.674354,5422304.0
1746689132.7505193,5444000.0
1746689132.834479,5465824.0
1746689132.902376,5487648.0
1746689132.9763808,5509472.0
1746689133.042078,5531296.0
1746689133.105576,5553120.0
1746689133.2024875,5575136.0
1746689133.2654095,5597152.0
1746689133.3543193,5619200.0
1746689133.4168973,5641248.0
1746689133.5067086,5663328.0
1746689133.582202,5685536.0
1746689133.6667979,5708128.0
1746689133.7422836,5730752.0
1746689133.8225658,5753408.0
1746689133.9010808,5776224.0
1746689133.967863,5799040.0
1746689134.030261,5821856.0
1746689134.118811,5844704.0
1746689134.1819541,5867552.0
1746689134.2722476,5890560.0
1746689134.33837,5913568.0
1746689134.4019444,5936576.0
1746689134.470151,5959584.0
1746689134.5546808,5982624.0
1746689134.626255,6005696.0
1746689134.694476,6028768.0
1746689134.7824643,6051872.0
1746689134.8461518,6074976.0
1746689134.929281,6098112.0
1746689135.0226297,6121568.0
1746689135.0987322,6145216.0
1746689135.1746957,6168896.0
1746689135.257533,6192608.0
1746689135.330757,6216352.0
1746689135.4138944,6240384.0
1746689135.4787428,6264416.0
1746689135.5598402,6288480.0
1746689135.6267781,6312544.0
1746689135.7113955,6336640.0
1746689135.773475,6360736.0
1746689135.8650813,6384928.0
1746689135.9349384,6409120.0
1746689136.0265944,6433568.0
1746689136.0951588,6458016.0
1746689136.1593134,6482464.0
1746689136.2548106,6506976.0
1746689136.3299847,6531520.0
1746689136.3943987,6556064.0
1746689136.4852211,6580640.0
1746689136.5625994,6605248.0
1746689136.6386921,6629888.0
1746689136.7068126,6654528.0
1746689136.7946005,6679200.0
1746689136.8745823,6703968.0
1746689136.942746,6728736.0
1746689137.0109947,6753504.0
1746689137.0989478,6778304.0
1746689137.1738167,6803136.0
1746689137.2544863,6828096.0
1746689137.3184295,6853056.0
1746689137.3905842,6878016.0
1746689137.4551408,6902976.0
1746689137.5260742,6927936.0
1746689137.6304646,6953152.0
1746689137.70475,6978432.0
1746689137.7789507,7003744.0
1746689137.8463528,7029056.0
1746689137.9274728,7054432.0
1746689137.9900756,7079808.0
1746689138.0566576,7105184.0
1746689138.1398492,7130592.0
1746689138.2011359,7156000.0
1746689138.2791111,7181504.0
1746689138.362496,7207360.0
1746689138.4300876,7233216.0
1746689138.5018778,7259072.0
1746689138.5703864,7284928.0
1746689138.6648414,7310848.0
1746689138.7490325,7336800.0
1746689138.8257847,7362880.0
1746689138.8935165,7388960.0
1746689138.9617767,7415040.0
1746689139.0303228,7441120.0
1746689139.0981264,7467200.0
1746689139.1963284,7493312.0
1746689139.2586029,7519424.0
1746689139.338035,7545568.0
1746689139.4100955,7571744.0
1746689139.473489,7597920.0
1746689139.55219,7624128.0
1746689139.6145227,7650336.0
1746689139.6910872,7676576.0
1746689139.7704182,7702848.0
1746689139.8451424,7729184.0
1746689139.9241412,7755584.0
1746689140.0088086,7782112.0
1746689140.0782428,7808640.0
1746689140.1446428,7835168.0
1746689140.2138314,7861696.0
1746689140.2791598,7888224.0
1746689140.345804,7914752.0
1746689140.4110174,7941280.0
1746689140.4786952,7967808.0
1746689140.543407,7994336.0
1746689140.6097662,8020864.0
1746689140.697817,8047456.0
1746689140.7607393,8074048.0
1746689140.8383424,8100672.0
1746689140.9003174,8127296.0
1746689140.981757,8153952.0
1746689141.0544317,8180768.0
1746689141.1236737,8207616.0
1746689141.19694,8234528.0
1746689141.2699397,8261536.0
1746689141.3339233,8288544.0
1746689141.4141486,8315584.0
1746689141.4891922,8342688.0
1746689141.5536768,8369792.0
1746689141.640936,8397152.0
1746689141.7141614,8424512.0
1746689141.782128,8451872.0
1746689141.85811,8479232.0
1746689141.9665275,8507040.0
1746689142.0422547,8534880.0
1746689142.113753,8562720.0
1746689142.194009,8590592.0
1746689142.257955,8618464.0
1746689142.3357773,8646400.0
1746689142.3986895,8674336.0
1746689142.482677,8702304.0
1746689142.5497832,8730272.0
1746689142.641004,8758272.0
1746689142.7102964,8786272.0
1746689142.7939477,8814528.0
1746689142.8590844,8842784.0
1746689142.9235811,8871040.0
1746689142.9957047,8899296.0
1746689143.0862086,8927584.0
1746689143.1700041,8956128.0
1746689143.2461472,8984704.0
1746689143.3203459,9013344.0
1746689143.3938415,9042048.0
1746689143.4617925,9070752.0
1746689143.5307329,9099456.0
1746689143.6140723,9128192.0
1746689143.6857948,9156992.0
1746689143.7589881,9185824.0
1746689143.8257446,9214656.0
1746689143.9032943,9243520.0
1746689143.9923685,9272736.0
1746689144.0740306,9302240.0
1746689144.1582816,9332000.0
1746689144.2261422,9361760.0
1746689144.3166623,9391616.0
1746689144.3925364,9421504.0
1746689144.4587572,9451392.0
1746689144.5499105,9481536.0
1746689144.6185904,9511680.0
1746689144.6983585,9541856.0
1746689144.774458,9572128.0
1746689144.8424451,9602400.0
1746689144.9229686,9632704.0
1746689145.0007865,9663040.0
1746689145.0779598,9693376.0
1746689145.1585116,9723744.0
1746689145.240518,9754176.0
1746689145.3100896,9784608.0
1746689145.3744025,9815040.0
1746689145.4648404,9845600.0
1746689145.5342655,9876160.0
1746689145.606005,9906720.0
1746689145.6708598,9937280.0
1746689145.7381282,9967840.0
1746689145.8341208,9998432.0
1746689145.9065814,10029088.0
1746689145.9780862,10059808.0
1746689146.056599,10090560.0
1746689146.1314874,10121408.0
